"","system.index","NDMI","NDMI_1","NDMI_10","NDMI_11","NDMI_12","NDMI_13","NDMI_14","NDMI_15","NDMI_16","NDMI_17","NDMI_18","NDMI_19","NDMI_2","NDMI_20","NDMI_21","NDMI_22","NDMI_23","NDMI_24","NDMI_25","NDMI_26","NDMI_27","NDMI_28","NDMI_29","NDMI_3","NDMI_30","NDMI_31","NDMI_32","NDMI_4","NDMI_5","NDMI_6","NDMI_7","NDMI_8","NDMI_9",".geo","CID","class"
"27","0000000000000000001a_0",0.43663713,0.42071196,0.4559741,0.44889075,0.45878693,0.40745342,0.43577272,0.8030303,0.45910347,0.4381979,0.4708442,0.42366982,0.44850188,0.45808968,0.43568465,0.4961637,0.4528302,0.5277778,0.46471128,0.45719698,0.44410345,0.4538732,0.49179587,0.45019376,0.45945945,0.59372115,0.5239839,0.5438226,0.4422928,0.4467552,0.4287671,0.4505079,0.41961414,NA,27,"for"
"28","0000000000000000001b_0",0.40602285,0.39526668,0.4667153,0.42889306,0.48523372,0.42703477,0.42474267,0.39146313,0.43704423,0.39669928,0.36061776,0.4928292,0.4111675,0.46490586,0.44564956,0.4591684,0.43281165,0.4747055,0.43970823,0.4231032,0.4011356,0.44535202,0.45006114,0.3870396,0.49456066,0.44508874,0.46216288,0.42037705,0.41954023,0.40692383,0.3458455,0.38013965,0.45568958,NA,28,"for"
"29","0000000000000000001c_0",0.43113175,0.51848567,0.4706289,0.6184379,0.42582858,0.43185642,0.47440743,0.42849404,0.4389769,0.41760615,0.43048042,0.43877864,0.46803418,0.5285044,0.44820973,0.4429772,0.447487,0.46460322,0.4530435,0.42469472,0.44232923,0.4411164,0.46695358,0.45730028,0.464442,0.4521691,0.46919015,0.44357315,0.42890996,0.4593438,0.41192338,0.42910448,0.4624557,NA,29,"for"
"30","0000000000000000001d_0",0.45994368,0.5022929,0.48026064,0.46026596,0.46906036,0.4291939,0.42704356,1.0339426,0.46646705,0.49677938,0.43652946,0.48292682,0.55335534,0.5154815,0.4855908,0.46488625,0.503248,0.5070476,0.4698521,0.47393206,0.5458613,0.4903339,0.48782012,0.45076007,0.4793757,0.5173378,0.51457137,0.42950284,0.44538143,0.46460176,0.42383024,0.45925674,0.44982934,NA,30,"for"
"31","0000000000000000001e_0",0.4503597,0.48990983,0.42011833,0.44626272,0.4484536,0.4087863,0.46731707,0.48297364,0.4745448,0.45817077,0.4564737,0.52783966,0.48364756,0.470542,0.48314607,0.5012451,0.4546208,0.49009147,0.4907909,0.43653074,0.48040032,0.44998282,0.51129365,0.43614852,0.491404,0.47263017,0.50777555,0.4675737,0.44217688,0.50885206,0.38837922,0.50998384,0.49327594,NA,31,"for"
"32","0000000000000000001f_0",0.4369777,0.43781373,0.403232,0.41633537,0.4143973,0.396875,0.40221402,0.402385,0.41290197,0.53736955,0.38229927,0.41686583,0.42851695,0.44694376,0.4084675,0.4276466,0.47385103,0.43775934,0.4479359,0.4057713,0.43148503,0.42330813,0.48227173,0.42103294,0.43995047,0.44098574,0.47496948,0.4034695,0.40397352,0.40747088,0.4180812,0.38273025,0.40882263,NA,32,"for"
"33","00000000000000000020_0",0.42325377,0.42922187,0.42208588,0.36946663,0.39291403,0.38431457,0.38478747,1.0079365,0.4285117,0.39394924,0.22398081,0.2817123,0.40235525,0.42971087,0.42631117,0.4179303,0.4132565,0.52205646,0.43746004,0.39914808,0.4006024,0.4501526,0.45120373,0.41362917,0.43972835,0.44635195,0.48335746,0.4039765,0.3784,0.38008657,0.3283582,0.35815868,0.33514738,NA,33,"for"
"34","00000000000000000021_0",0.42884833,0.44881344,0.45084018,0.43163452,0.4638879,0.4501905,0.4660102,0.4662249,0.4536547,0.46253037,0.46077713,0.4702517,0.4156543,0.45829356,0.4789784,0.4656738,0.4326943,0.47542754,0.49751598,0.47722343,0.48773062,0.48800892,0.49463782,0.42334643,0.5495327,0.47154164,0.4902522,0.41920376,0.45109642,0.44073606,0.4092579,0.4242309,0.43204075,NA,34,"for"
"35","00000000000000000022_0",0.4419743,0.44768766,0.4306773,0.42840886,0.4492494,0.44066048,0.43817428,0.42651725,0.42466906,0.48589343,0.40836877,0.47283176,0.43608177,0.44331607,0.44209734,0.43820703,0.44624746,0.4541718,0.46856663,0.44847605,0.45204338,0.44824842,0.4710378,0.41955099,0.4608003,0.45641026,0.45555955,0.44329104,0.4680307,0.42717922,0.40546784,0.42706355,0.42099056,NA,35,"for"
"36","00000000000000000023_0",0.4968079,0.49809885,0.5075908,0.4915254,0.4790174,0.45100936,0.47260046,0.4991838,0.51533955,0.5105882,0.50551426,0.5120482,0.48475373,0.49837133,0.52522254,0.5131472,0.4763033,0.5124164,0.527845,0.4662868,0.5158617,0.49155405,0.49530515,0.520991,0.50961334,0.5036145,0.5375689,0.4803036,0.46345297,0.45749906,0.43703705,0.49900484,0.46969134,NA,36,"for"
"37","00000000000000000024_0",0.4473978,0.46341464,0.500902,0.46011174,0.492934,0.3979702,0.4810021,0.47370574,0.48227105,0.4824819,0.48902363,0.4701258,0.4555746,0.4764021,0.4896679,0.5411471,0.45202464,0.4898705,0.50269026,0.5737374,0.47034484,0.48995423,0.51165545,0.45863453,0.5065963,0.5034267,0.5025035,0.469223,0.46526387,0.4637089,0.52883506,0.46237007,0.44967806,NA,37,"for"
"38","00000000000000000025_0",0.43594587,0.48881036,0.4489101,0.5154954,0.46997598,0.40738383,0.46559703,0.47398478,0.4555841,0.43538767,0.42280796,0.46049783,0.496557,0.4741609,0.49776876,0.45149526,0.4294856,0.44117647,0.4655788,0.43047035,0.43419832,0.43483555,0.45709342,0.44225016,0.48645163,0.44961852,0.45508784,0.4369434,0.46455833,0.44141147,0.37973663,0.4301578,0.4466899,NA,38,"for"
"39","00000000000000000026_0",0.39709124,0.41909924,0.4382304,0.42021158,0.41755888,0.41944444,0.41437632,0.41833162,0.41452822,0.40232107,0.3874941,0.4195774,0.4409115,0.45943674,0.4283516,0.4362884,0.42158616,0.42881247,0.53082037,0.42249066,0.4975223,0.44749528,0.4612924,0.38890088,0.46128643,0.45236272,0.478897,0.4099898,0.42105263,0.41758242,0.3902544,0.41942558,0.4118844,NA,39,"for"
"40","00000000000000000027_0",0.3609229,0.29028717,0.388149,0.43115577,0.39248475,0.34589502,0.4099358,0.40436208,0.4110883,0.43552208,0.4122867,0.46389574,0.32631254,0.46007067,0.4676564,0.5056054,0.43505412,0.43739772,0.45387453,0.43582946,0.450545,0.4590661,0.4758836,0.3059572,0.47067395,0.47560975,0.4753507,0.36068743,0.33681902,0.37669054,0.29817605,0.37652957,0.3948472,NA,40,"for"
"41","00000000000000000028_0",0.4256436,0.4215311,0.42824444,0.43382996,0.40448925,0.3894097,0.43161094,0.45083103,0.48155844,0.410177,0.39669862,0.45122963,0.4652813,0.5226891,0.45610836,0.41386735,0.40771124,0.417812,0.42185718,0.4887324,0.42273307,0.43935174,0.444333,0.39160517,0.44470224,0.51097804,0.5181463,0.42031977,0.40262207,0.4139153,0.37834102,0.40637067,0.48144165,NA,41,"for"
"42","00000000000000000029_0",0.44836774,0.45442238,0.4742676,0.51869804,0.4713161,0.41975614,0.45196402,0.46275946,0.49325895,0.45454547,0.5059908,0.52867246,0.46089002,0.4550505,0.452349,0.45469192,0.43787912,0.4519291,0.47015104,0.4730787,0.47067308,0.45990667,0.49939048,0.4758567,0.47532895,0.47565544,0.48957872,0.4972145,0.48716775,0.46283492,0.3941654,0.44726238,0.44137225,NA,42,"for"
"43","0000000000000000002a_0",0.43645725,0.46132022,0.47931176,0.45369467,0.45176175,0.4300126,0.48019803,0.43837306,0.5030675,0.44597167,0.4364261,0.47057506,0.46567506,0.46441793,0.48001018,0.49019608,0.4377769,0.53367877,0.4869045,0.4445669,0.44046873,0.45328718,0.4820144,0.4502597,0.45108473,0.4573077,0.45748013,0.4514452,0.447597,0.4562929,0.41056496,0.440623,0.5005959,NA,43,"for"
"44","0000000000000000002b_0",0.40433297,0.44265497,0.4343075,0.44246185,0.46642467,0.3926884,0.44187242,0.41747573,0.45961002,0.42067555,0.41985068,0.49841845,0.43560296,0.4985624,0.42792794,0.4364305,0.42591846,0.44164193,0.4479554,0.46187514,0.52162164,0.45041704,0.5065641,0.4154131,0.4925926,0.4607579,0.46109444,0.42362648,0.4338351,0.42239776,0.3681933,0.46312973,0.42289498,NA,44,"for"
"45","0000000000000000002c_0",0.41044062,0.45129016,0.4467894,0.4585,0.4252126,0.42522293,0.4266903,0.435175,0.43619442,0.41132775,0.4235355,0.42828077,0.4263411,0.4661984,0.45025396,0.45438492,0.4163918,0.49269792,0.4363085,0.4271047,0.45062485,0.46334586,0.47368422,0.48885888,0.47519812,0.4680749,0.49270737,0.4189383,0.40675175,0.42073897,0.36806723,0.4506972,0.45915493,NA,45,"for"
"46","0000000000000000002d_0",0.45401824,0.4291195,0.4346721,0.43829328,0.41600397,0.39475733,0.4233095,0.45217633,0.5154274,0.46957767,0.43870968,0.45490196,0.43482184,0.4383414,0.48551565,0.47820672,0.41432458,0.4221714,0.43815514,0.42237905,0.4273859,0.42293054,0.44517094,0.4771481,0.5107125,0.44308084,0.45536518,0.4523388,0.42158705,0.42239776,0.38922802,0.4512235,0.44137225,NA,46,"for"
"47","0000000000000000002e_0",0.43486336,0.43926218,0.47655502,0.5181976,0.461084,0.41875285,0.4481687,0.47597137,0.5710456,0.46075225,0.4645382,0.4776204,0.44894227,0.44197655,0.57549614,0.4936306,0.46818417,0.43339905,0.47539395,0.4460719,0.46053812,0.46810764,0.4933117,0.45210728,0.5066002,0.47265136,0.5357895,0.44914788,0.41226414,0.4638775,0.38316286,0.47560695,0.46861097,NA,47,"for"
"48","0000000000000000002f_0",0.4468308,0.4860284,0.5110533,0.47373977,0.44873777,0.42360756,0.46472728,0.46751344,0.4799302,0.53415453,0.43034604,0.45600414,0.49313122,0.4538784,0.4678946,0.4491423,0.42056075,0.47874826,0.46166575,0.43422914,0.43419832,0.44849303,0.48205927,0.4460213,0.47792783,0.47126436,0.4728334,0.48336297,0.46303293,0.44040662,0.4617369,0.49232343,0.49011657,NA,48,"for"
"49","00000000000000000030_0",0.45924014,0.43997633,0.4777563,0.544951,0.42927596,0.422,0.42676502,0.508046,0.44790447,0.42950392,0.43029442,0.4630205,0.4499606,0.5,0.46098757,0.44198006,0.4668863,0.43910956,0.4662623,0.42519888,0.40340653,0.3967583,0.47343513,0.4448643,0.44572863,0.44603056,0.45206243,0.47614214,0.45895714,0.45302713,0.4207146,0.4476489,0.4048414,NA,49,"for"
"50","00000000000000000031_0",0.45362636,0.47161067,0.49577916,0.48220593,0.46243292,0.46644846,0.48309046,0.4616747,0.46588594,0.4434021,0.45652175,0.45229134,0.6559309,0.52058434,0.49602506,0.45280924,0.4282496,0.47460845,0.48857993,0.46414343,0.46599284,0.4638192,0.45199567,0.45495597,0.45399347,0.47517174,0.4948229,0.4520202,0.456869,0.44747612,0.3752372,0.4822735,0.45557657,NA,50,"for"
"51","00000000000000000032_0",0.43517798,0.52092177,0.48504427,0.46337157,0.45220152,0.423179,0.45475268,0.47401667,0.47823924,0.44652614,0.4844931,0.46863648,0.45332694,0.46752098,0.47797358,0.4843061,0.46708286,0.4624041,0.4914361,0.4596813,0.472568,0.46341464,0.5,0.43817014,0.46688405,0.49264377,0.5075536,0.4697181,0.45338982,0.45861635,0.39773557,0.45400593,0.47058824,NA,51,"for"
"52","00000000000000000033_0",0.4544542,0.42447734,0.46536684,0.47192717,0.46992028,0.468605,0.42682928,0.44474986,0.47696018,0.43301153,0.4489465,0.45967343,0.46014708,0.4976526,0.43378016,0.4472471,0.41303787,0.44083434,0.475719,0.44425955,0.46321106,0.4509804,0.46890098,0.440173,0.44434822,0.46635434,0.4602804,0.42119634,0.4297972,0.42908117,0.3867806,0.46024096,0.43974322,NA,52,"for"
"53","00000000000000000034_0",0.42653847,0.425548,0.45868945,0.45731822,0.44886363,0.41203803,0.4244462,0.43152454,0.42313263,0.4268808,0.43181342,0.57914,0.4322897,0.44550595,0.43642753,0.47341773,0.43490416,0.44193682,0.4870537,0.4371899,0.4347912,0.4348,0.47643608,0.44066203,0.43393245,0.5525634,0.4889614,0.45564136,0.41679388,0.43218663,0.3556785,0.47343284,0.41142502,NA,53,"for"
"54","00000000000000000035_0",0.44168392,0.43385708,0.5218993,0.50787795,0.4218585,0.50595236,0.4352861,0.434835,0.4157841,0.46414074,0.44080743,0.45937195,0.4474501,0.45058036,0.47113594,0.43334076,0.42359552,0.4525805,0.45961124,0.43965098,0.43800363,0.42693043,0.4514234,0.42864308,0.40502793,0.4632107,0.5036855,0.43067226,0.4346492,0.4574662,0.4075211,0.511254,0.45454547,NA,54,"for"
"55","00000000000000000036_0",0.4384333,0.44862556,0.4546448,0.43854997,0.46704668,0.4234181,0.43527368,0.43237463,0.40471512,0.4028287,0.44029266,0.5200391,0.44389588,0.53424656,0.4429642,0.44111997,0.42626986,0.43679526,0.48683274,0.4769688,0.44528112,0.42841005,0.46621004,0.44582593,0.43308622,0.5218978,0.47444877,0.41693637,0.49581707,0.42683235,0.38036928,0.4939148,0.44902673,NA,55,"for"
"56","00000000000000000037_0",0.3835022,0.42917725,0.41438702,0.40415275,0.432438,0.41951498,0.43037203,0.41999587,0.45702305,0.4004348,0.42293155,0.424581,0.41976497,0.41712964,0.49271137,0.41209504,0.42301226,0.42285094,0.43742436,0.42739952,0.4084507,0.40306583,0.45314604,0.41746,0.40795407,0.43023255,0.46895075,0.40462303,0.43857917,0.41843972,0.37802798,0.41356492,0.4356228,NA,56,"for"
"57","00000000000000000038_0",0.44040763,0.4351258,0.43084425,0.498366,0.4188504,0.41623798,0.42294264,0.42501795,0.39139974,0.38659474,0.40792412,0.42774567,0.45155486,0.42766127,0.4425213,0.43070126,0.40953624,0.43276694,0.44294536,0.50828433,0.42000458,0.423583,0.45712548,0.42839327,0.42026222,0.46980554,0.45656118,0.47097427,0.4143045,0.40568477,0.35746607,0.41433188,0.38177547,NA,57,"for"
"58","00000000000000000039_0",0.45281738,0.4821067,0.510667,0.46124032,0.42326176,0.45744064,0.46848568,0.4218709,0.4045254,0.39953944,0.4381814,0.45719573,0.46191248,0.44737515,0.43462077,0.43073183,0.39694056,0.42113322,0.43051425,0.4497546,0.40552786,0.41617152,0.4296496,0.46007985,0.40135345,0.47253335,0.451165,0.45093346,0.39087883,0.45646146,0.37200904,0.45340875,0.42419174,NA,58,"for"
"59","0000000000000000003a_0",0.41999602,0.47788873,0.43956044,0.4346399,0.42052785,0.4231553,0.43714902,0.4335605,0.43803132,0.4031155,0.44409376,0.45408282,0.43925235,0.45441443,0.4448276,0.43322954,0.42509285,0.43372944,0.45598245,0.42310068,0.4358108,0.44641683,0.46373627,0.4674322,0.442076,0.46147472,0.4801385,0.42663747,0.41032863,0.40732178,0.3417308,0.41977683,0.40527472,NA,59,"for"
"60","0000000000000000003b_0",0.48354295,0.490781,0.51659405,0.523127,0.4674479,0.47430596,0.5077688,0.46653104,0.5206612,0.54797167,0.47732514,0.47977316,0.48396334,0.49168473,0.5161183,0.4978891,0.4685446,0.5128306,0.50163937,0.48423773,0.50830346,0.49842542,0.5118397,0.46532437,0.49633968,0.5238754,0.5203583,0.5029136,0.48200214,0.45469835,0.43378997,0.56613755,0.5320555,NA,60,"for"
"61","0000000000000000003c_0",0.42259413,0.46192172,0.49391305,0.5192241,0.4553157,0.4955854,0.46992627,0.44693723,0.48971596,0.44631305,0.44780636,0.4699017,0.49255165,0.50477844,0.5266507,0.46669728,0.4595566,0.47439614,0.51340693,0.46169677,0.48682505,0.44070512,0.48665914,0.43405026,0.44875777,0.47661188,0.48870334,0.5039534,0.45138082,0.45040342,0.37028572,0.43532935,0.49597347,NA,61,"for"
"62","0000000000000000003d_0",0.2985476,0.41221237,0.4564394,0.43350807,0.41443852,0.42590675,0.43746957,0.416936,0.38051283,0.39655846,0.4267774,0.43258056,0.42664182,0.43383658,0.49882904,0.45580524,0.42895088,0.44306335,0.44622323,0.44987383,0.4303085,0.424721,0.45615762,0.40780565,0.43249607,0.45925927,0.5251105,0.4256554,0.39730817,0.41119933,0.34191507,0.3808229,0.3985742,NA,62,"for"
"63","0000000000000000003e_0",0.4050244,0.41375023,0.40883872,0.42825848,0.43043786,0.40409955,0.4330738,0.40738022,0.44068706,0.4146897,0.38907513,0.4112426,0.4106421,0.43370607,0.4131356,0.40068886,0.46442688,0.41394025,0.42191544,0.39337337,0.39596543,0.36844465,0.44648203,0.40715846,0.4177686,0.42827585,0.4603301,0.39544854,0.3991178,0.40913007,0.40321094,0.38810697,0.3889002,NA,63,"for"
"64","0000000000000000003f_0",0.43870258,0.447341,0.50097793,0.48062575,0.45890597,0.44608977,0.46898,0.4481523,0.48958954,0.44571692,0.43493298,0.4628541,0.47257274,0.48230615,0.43477362,0.4413033,0.4557258,0.46184918,0.44367105,0.44767442,0.45076996,0.44923076,0.4652336,0.42784294,0.44407424,0.4800126,0.47684458,0.45018008,0.41847488,0.45359603,0.44583866,0.4726243,0.4410325,NA,64,"for"
"65","00000000000000000040_0",0.39757052,0.4301702,0.44150606,0.4352227,0.4193222,0.40291154,0.42058754,0.42070276,0.44619104,0.44190872,0.41027352,0.44821963,0.41651624,0.4344427,0.43375292,0.44451258,0.51816446,0.5409836,0.42882437,0.43304655,0.4579733,0.4292743,0.46878058,0.43563902,0.44597015,0.46746606,0.5263387,0.43218553,0.42818323,0.42937243,0.37119907,0.49462366,0.48492792,NA,65,"for"
"66","00000000000000000041_0",0.44886252,0.48179272,0.48897257,0.5031384,0.5120653,0.48452753,0.4806899,0.4987156,0.48205516,0.47628865,0.48289147,0.49520767,0.46192172,0.52629924,0.5136402,0.5434343,0.53674835,0.5205832,0.504436,0.47048357,0.48652166,0.49236727,0.4970378,0.4842553,0.49493244,0.5072904,0.52408636,0.48063958,0.50350446,0.5068679,0.3665219,0.4777414,0.4783232,NA,66,"for"
"67","00000000000000000042_0",0.34497353,0.3601741,0.41931817,0.40570378,0.40667492,0.3895807,0.426271,0.41522568,0.3997839,0.3935568,0.41463414,0.4514991,0.4192025,0.43748453,0.44885412,0.47358835,0.43622392,0.5260197,0.46218073,0.4393545,0.43154246,0.4619739,0.47129393,0.3945473,0.4668076,0.47840065,0.5131031,0.49470252,0.37624452,0.4256091,0.350173,0.37854975,0.40367225,NA,67,"for"
"68","00000000000000000043_0",0.43758282,0.4960707,0.5681024,0.45996758,0.46358237,0.4168018,0.4441617,0.45400593,0.42977056,0.41182417,0.4365432,0.44759035,0.4841082,0.4502277,0.45641297,0.46779016,0.4348919,0.44936514,0.46341464,0.4452182,0.4278481,0.4513489,0.46422628,0.4175577,0.4599049,0.50627613,0.4857793,0.4709592,0.44023997,0.41356084,0.35932636,0.41647333,0.45725316,NA,68,"for"
"69","00000000000000000044_0",0.41710225,0.41066283,0.42005187,0.4361611,0.438317,0.39721724,0.3993566,0.40334228,0.38258463,0.40267336,0.44181257,0.43805936,0.43898177,0.45862615,0.43174163,0.44774568,0.42265442,0.5217568,0.4673629,0.42484826,0.40748388,0.42154324,0.43728942,0.40834486,0.4042042,0.4466001,0.45025826,0.41470125,0.41711327,0.41474018,0.32370204,0.3832582,0.38452852,NA,69,"for"
"70","00000000000000000045_0",0.43227,0.42628273,0.48060915,0.46704745,0.43820226,0.41777042,0.4372146,0.4123322,0.3652491,0.46084127,0.441076,0.45439914,0.44131854,0.4620342,0.46821705,0.42950284,0.435806,0.44415584,0.4681607,0.46437213,0.41633308,0.4103814,0.43819365,0.4122981,0.4923077,0.45021817,0.46813607,0.44334975,0.43586075,0.48347825,0.37001118,0.4004008,0.44424674,NA,70,"for"
"71","00000000000000000046_0",0.3776098,0.38781938,0.42557377,0.4273281,0.41827804,0.4033103,0.43120345,0.40911046,0.38231164,0.41487455,0.4184456,0.42202035,0.39809662,0.40628424,0.4251291,0.43258083,0.4168665,0.4236657,0.46392655,0.42527288,0.414231,0.37441602,0.43509048,0.40055606,0.38770282,0.43510833,0.45253348,0.3912883,0.38521534,0.41622677,0.38697878,0.37113822,0.39855072,NA,71,"for"
"72","00000000000000000047_0",0.4454707,0.47537965,0.4917054,0.54821104,0.47334683,0.42834553,0.64261556,0.42421123,0.38015872,0.43061006,0.442264,0.46152332,0.47681066,0.48707673,0.45485592,0.46540147,0.4494438,0.4758739,0.45603192,0.47336262,0.46849206,0.42321643,0.47196737,0.4425197,0.44292238,0.46390304,0.48985344,0.48613024,0.4952519,0.46684352,0.4075485,0.41265655,0.43844754,NA,72,"for"
"73","00000000000000000048_0",0.39500424,0.41130298,0.45327806,0.4346436,0.4097752,0.36896878,0.40073192,0.38860938,0.3756894,0.39419436,0.4147326,0.40469557,0.42002356,0.42964825,0.42543104,0.39817157,0.40641892,0.40665993,0.4296743,0.4228733,0.41377327,0.402335,0.41254002,0.4132183,0.43957394,0.42846373,0.4460118,0.40183067,0.43367866,0.42471492,0.35312784,0.37631476,0.43245077,NA,73,"for"
"74","00000000000000000049_0",0.3941606,0.38474193,0.4215877,0.43816793,0.40187714,0.36116248,0.4127975,0.39486945,0.49555376,0.4174059,0.4021978,0.42003852,0.41336063,0.43272427,0.4084867,0.40758294,0.4756343,0.4164981,0.45300668,0.39629716,0.39603195,0.38527358,0.41778272,0.40343678,0.47773972,0.43738583,0.45349643,0.4535695,0.37955153,0.42929012,0.38014722,0.3937268,0.38342968,NA,74,"for"
"75","0000000000000000004a_0",0.4207676,0.4792359,0.4425,0.44988808,0.38845554,0.34979898,0.38483548,0.41641667,0.3437219,0.36577415,0.4069937,0.46237364,0.44220284,0.39817303,0.43046907,0.4027479,0.40142277,0.42550072,0.4946581,0.41741204,0.4944238,0.4168798,0.40764982,0.38106433,0.37292495,0.40283194,0.4068441,0.40042463,0.39417782,0.42947558,0.37428805,0.36795625,0.42205793,NA,75,"for"
"76","0000000000000000004b_0",0.46887967,0.46361747,0.45848617,0.48337084,0.44505674,0.44641998,0.46582952,0.46238285,0.43128896,0.433771,0.44849163,0.48934683,0.45784023,0.47130004,0.47832513,0.481409,0.4509922,0.47557083,0.48429254,0.46759906,0.47368422,0.43067303,0.48666668,0.4309103,0.46550977,0.48710683,0.49083188,0.44495115,0.44938686,0.4508409,0.41697118,0.37138063,0.42673436,NA,76,"for"
"77","0000000000000000004c_0",0.48994768,0.4842802,0.48981512,0.4714932,0.5235495,0.42830712,0.47410116,0.5510204,0.47617638,0.4401985,0.47989115,0.43772456,0.4727776,0.48710257,0.4763975,0.4739901,0.4497791,0.5,0.49150684,0.4736225,0.47295496,0.46454948,0.49133185,0.45317304,0.45675188,0.46310753,0.48303548,0.48334274,0.46028233,0.45475772,0.41227856,0.4699248,0.40930232,NA,77,"for"
"78","0000000000000000004d_0",0.5032761,0.4546713,0.48119575,0.46987003,0.4632397,0.4997636,0.5253664,0.52784765,0.5246885,0.5236641,0.45270967,0.5277247,0.48657718,0.54086643,0.49164787,0.51487255,0.46520787,0.5647127,0.4897681,0.44498163,0.43718594,0.48531953,0.47912773,0.5379483,0.5230189,0.5045482,0.4807074,0.49832553,0.5301621,0.49325338,0.41797635,0.48547962,0.49574468,NA,78,"for"
"79","0000000000000000004e_0",0.4237882,0.43018404,0.4967136,0.45554465,0.4726477,0.44681886,0.42764145,0.49722072,0.48068136,0.48487714,0.45658398,0.44239724,0.42901933,0.47368422,0.45792407,0.5133415,0.48048568,0.48913297,0.5079047,0.4486405,0.47965533,0.47873107,0.48794642,0.4380998,0.5159971,0.474352,0.48706725,0.43548387,0.5927771,0.4381036,0.44545868,0.4549763,0.44291782,NA,79,"for"
"80","0000000000000000004f_0",0.4391583,0.4219372,0.46650484,0.45652175,0.44924977,0.42181113,0.44640884,0.46287993,0.5150355,1.2162162,0.48041895,0.45686576,0.48374102,0.4920198,0.5349428,0.48382923,0.44743046,0.47233805,0.4802887,0.47866204,0.45722714,0.50775933,0.5191437,0.44378418,0.4901388,0.50159585,0.49782664,0.44886532,0.5140496,0.44408298,0.43057325,0.44045368,0.4706183,NA,80,"for"
"81","00000000000000000050_0",0.44275776,0.50476193,0.4559387,0.49228945,0.43415248,0.4040466,0.46062237,0.44023904,0.5129204,0.50021803,0.45350173,0.45109585,0.42674834,0.47000706,0.4828229,0.47298297,0.5008446,0.480811,0.45889765,0.41986457,0.40144578,0.48009232,0.46865204,0.43398297,0.45969126,0.4617057,0.47466874,0.5326087,0.607443,0.43377042,0.46925208,0.48116326,0.45681265,NA,81,"for"
"82","00000000000000000051_0",0.4439764,0.44824934,0.5521921,0.5690454,0.4577878,0.5456621,0.5053381,0.47712418,0.5288184,0.4324404,0.48508635,0.46578947,0.4622449,0.50729716,0.5124318,0.5659666,0.5424225,0.5259489,0.46769035,0.46263736,0.48229548,0.50808847,0.48845094,0.452349,0.49192163,0.49154484,0.53994983,0.4633867,0.43055138,0.5180897,0.43149412,0.46881065,0.43739426,NA,82,"for"
"83","00000000000000000052_0",0.4322083,0.4458274,0.45658657,0.4730518,0.4381732,0.41566265,0.4670287,0.46559486,0.5147176,0.43217263,0.43044946,0.47484773,0.44792283,0.45569816,0.45484185,0.5299043,0.4298449,0.47556528,0.469445,0.43709004,0.43082154,0.50343966,0.58748406,0.45726317,0.47360662,0.5319321,0.49349865,0.47133222,0.47840172,0.4518919,0.42810577,0.4467249,0.44050676,NA,83,"for"
"84","00000000000000000053_0",0.40451223,0.4486952,0.52669406,0.4395664,0.4723351,0.41883907,0.4423327,0.44421905,0.5109273,0.47518924,0.45057344,0.4437379,0.46115702,0.47724476,0.44876885,0.4684484,0.41458222,0.501002,0.45477512,0.4141601,0.43829188,0.4153758,0.5298578,0.43515012,0.4692697,0.45480093,0.48648074,0.44888365,0.47528517,0.43341553,0.4066808,0.43412527,0.43216485,NA,84,"for"
"85","00000000000000000054_0",0.41084617,0.4039059,0.5007962,0.4235847,0.40150094,0.3840733,0.47299078,0.42405063,0.45238096,0.4595861,0.40519482,0.41488674,0.39557037,0.415357,0.5076142,0.4232346,0.47636363,0.40701032,0.4175099,0.3910064,0.4221478,0.4241338,0.54408604,0.41892785,0.4367776,0.4254043,0.4437762,0.46773386,0.4435719,0.41426015,0.41504177,0.41049737,0.41655043,NA,85,"for"
"86","00000000000000000055_0",0.43513027,0.436674,0.42898217,0.53289217,0.4278997,0.41382432,0.42534262,0.42207307,0.41825005,0.43353924,0.42480984,0.4219949,0.4415449,0.41639975,0.46041575,0.42710426,0.5,0.42269555,0.42883894,0.41929322,0.4262462,0.44055945,0.48199892,0.42724383,0.4586744,0.4681385,0.4791562,0.49276274,0.4383473,0.41390514,0.41398272,0.4213529,0.4432367,NA,86,"for"
"87","00000000000000000056_0",0.39451423,0.40722188,0.4914882,0.5154455,0.4756005,0.4458763,0.43055224,0.42986053,0.4507988,0.44396633,0.4436519,0.42450142,0.50155765,0.4752935,0.44512045,0.579661,0.4229749,0.50965476,0.47142184,0.43371823,0.42492726,0.53381735,0.48211244,0.41317365,0.48871565,0.4779874,0.4871686,0.4674493,0.47313553,0.41995662,0.4040953,0.42536265,0.44384503,NA,87,"for"
"88","00000000000000000057_0",0.3553452,0.37226948,0.394636,0.42701632,0.38607913,0.36585367,0.41545895,0.38808584,0.42332506,0.4,0.38785505,0.37076762,0.3935555,0.39234003,0.43801653,0.49604744,0.37619632,0.39582902,0.41670147,0.3736607,0.41046426,0.41718063,0.43650016,0.3768821,0.40655023,0.4409938,0.4291279,0.3803479,0.36052343,0.3479638,0.35242185,0.37574145,0.37989557,NA,88,"for"
