"","system.index","Brightness","Brightness_1","Brightness_10","Brightness_11","Brightness_12","Brightness_13","Brightness_14","Brightness_15","Brightness_16","Brightness_17","Brightness_18","Brightness_19","Brightness_2","Brightness_20","Brightness_21","Brightness_22","Brightness_23","Brightness_24","Brightness_25","Brightness_26","Brightness_27","Brightness_28","Brightness_29","Brightness_3","Brightness_30","Brightness_31","Brightness_32","Brightness_4","Brightness_5","Brightness_6","Brightness_7","Brightness_8","Brightness_9",".geo","CID","class"
"127","0000000000000000007e_0",3834.808,3328.8,3543.454,3490.9492,3488.1377,3227.313,3497.333,3313.185,3494.7773,3560.3735,3375.668,3272.0513,3647.3594,3444.925,3356.7676,3491.3245,3266.8384,3260.3755,3476.8516,3043.483,3377.9573,3499.8965,3396.356,3373.3535,3343.2622,3472.969,3381.5156,3447.881,3346.5537,3850.7373,3408.5994,2783.5168,3011.4429,NA,127,"for"
"128","0000000000000000007f_0",2427.3257,2945.1587,2265.4458,2621.7947,2520.1326,2271.6863,2765.752,2736.1624,2525.8389,2364.709,2700.6357,2362.1914,2745.3467,2377.782,2106.9702,2611.0532,2507.364,2357.8408,2360.8315,2320.3281,2515.5398,2273.6194,2971.47,2955.0813,2800.2373,2664.6904,2684.8013,2450.954,3191.6077,3302.3943,3379.5618,2785.9482,2734.0664,NA,128,"for"
"129","00000000000000000080_0",2877.0308,2993.565,2789.149,2925.7507,2556.2534,2543.666,2792.693,3026.919,2962.3022,2968.8901,2582.1938,2554.0913,2776.3704,2569.023,2481.151,2641.8037,2671.825,2701.1335,2663.877,2603.7847,2668.3018,2508.242,3015.3232,3061.9631,3098.6416,2875.0698,2908.3398,3024.1948,3324.4944,3269.2983,3331.9067,2878.755,2880.188,NA,129,"for"
"130","00000000000000000081_0",2082.9663,1729.4109,1519.4026,1959.8838,1599.9065,1641.45,1843.9493,2086.396,2096.6606,2117.6665,2294.5305,1929.282,1749.5839,1847.5503,1719.5256,1990.1104,1841.3701,1812.0215,1798.4425,1705.9371,2046.2775,1786.4893,2142.7021,2090.7578,2231.6538,2072.1912,2083.4343,2051.1213,2305.3213,2341.7969,2614.5266,2063.857,1993.8618,NA,130,"for"
"131","00000000000000000082_0",2990.2705,2608.2466,2670.027,2634.7585,2722.0305,2480.614,2804.08,2744.1272,2992.0247,3061.836,2731.5195,2695.882,2830.4258,2790.7502,2826.3198,2824.7266,2735.135,2790.5566,2733.8203,2752.8472,2868.036,2750.797,2716.465,2777.3093,2904.2126,2928.5852,2949.997,2742.1143,2660.9973,2788.1465,2924.168,2342.4119,2341.101,NA,131,"for"
"132","00000000000000000083_0",2882.2473,2284.6626,2291.35,2604.9731,2645.6685,2487.3252,2495.2695,2641.5269,2794.3179,2790.1157,2592.5935,2447.336,2569.6875,2584.1768,2565.5493,2626.9927,2640.3982,2524.6687,2499.46,2246.2502,2533.6438,2850.6604,2597.6152,2695.8271,2977.0825,2686.9768,2612.8357,2641.5737,2554.7412,2715.0215,3043.8918,2465.5303,2286.2114,NA,132,"for"
"133","00000000000000000084_0",3174.4639,3145.0227,3040.5786,3269.8586,3302.3594,2981.1082,2998.1763,3205.978,3160.282,3433.3667,3224.111,3017.3228,3354.7598,2983.5127,2932.6008,2974.4392,2919.3125,3138.094,2924.3003,2968.4385,3100.698,3202.2058,3280.0742,3246.2324,3291.2888,3553.2158,3214.6404,3386.6292,3470.3872,3396.5608,3695.8345,3137.8896,3334.7246,NA,133,"for"
"134","00000000000000000085_0",3049.731,3131.1199,3122.4202,3177.7803,3176.894,2642.0225,2731.4575,2980.6235,3031.9175,3480.2095,3149.531,3098.4023,3592.5771,3085.0044,3134.9155,2873.4524,2961.7788,2939.367,2913.2598,2926.691,2928.8179,2841.5466,3606.7417,3259.3855,3419.5913,3587.6074,3095.1997,3253.005,3657.481,3429.1455,4190.841,3106.568,3329.452,NA,134,"for"
"135","00000000000000000086_0",2725.59,3040.0864,2081.7107,2948.8408,3171.585,2499.1863,2415.605,2615.3726,2691.7034,3052.7942,2905.597,2718.1934,3289.5586,2500.587,2320.5664,2628.7278,2472.1458,2645.2935,2546.9712,2489.6562,2803.4268,2308.6394,3291.8845,3214.4336,3040.391,3223.9736,3051.8845,3455.9282,3530.5684,3445.7786,3292.1943,2881.0293,3131.2375,NA,135,"for"
"136","00000000000000000087_0",2772.823,2879.548,2802.795,3049.5796,2967.334,2997.9668,2934.3325,3008.1663,3079.7327,3271.5684,3159.6558,2789.306,3067.1367,2973.7307,2816.731,2816.511,2788.254,2701.0774,2760.76,2681.0679,2708.9172,3102.2139,3189.4038,3163.3088,2971.2896,3087.9204,3246.162,3117.1355,3312.6934,3091.5269,3308.7756,3210.7664,3100.0251,NA,136,"for"
"137","00000000000000000088_0",1672.6217,1937.9851,1053.3481,1651.1189,1705.6285,1795.6984,1662.079,1977.6796,2022.5398,2181.413,2373.7437,2251.5557,1956.9839,1912.9806,1674.2561,2326.5632,2115.502,1951.5424,1949.169,1955.3978,2201.8875,1916.2771,2228.285,2391.8015,2358.0457,1887.6594,2138.1946,2149.5388,2251.8145,1983.6982,2773.746,2392.8242,2348.249,NA,137,"for"
"138","00000000000000000089_0",3261.897,2763.8,2857.429,2911.1929,3106.1416,2601.861,2799.2534,2946.0308,3113.858,3052.3025,3037.9187,2911.0845,3007.8413,2810.9165,2883.4883,2926.0586,2710.6904,2786.8647,2730.4375,2650.121,2865.652,2950.9167,3077.4429,3105.5835,3119.623,2943.3118,2911.4087,3043.7207,3089.9187,3009.6587,3732.662,3163.9688,2702.292,NA,138,"for"
"139","0000000000000000008a_0",700.9209,1352.8967,531.438,1042.1318,1264.7897,1313.0104,1013.4792,1180.487,1425.5782,1633.9238,1949.9608,1599.8899,623.1494,1257.0457,1102.5575,1480.3778,1372.5597,1161.136,1127.9634,1091.7874,1751.9791,791.1673,1767.2955,1977.0367,1889.7329,1418.6079,1445.402,1398.3336,1990.403,1268.4865,2674.2144,1943.9945,1849.09,NA,139,"for"
"140","0000000000000000008b_0",3972.8506,3576.6445,3683.0776,3952.7114,3747.8494,3606.443,3663.8809,3661.2795,3679.1392,3666.6382,3762.5283,3614.7212,3867.0696,3676.415,3431.5789,3539.8623,3472.8816,3648.6206,3568.9836,3512.4224,3562.667,4182.9424,3843.3684,3794.2158,3925.641,3800.1562,3784.5332,3786.7363,3701.9692,4051.7593,3482.7244,3965.0286,3458.5989,NA,140,"for"
"141","0000000000000000008c_0",2514.3267,2690.3823,2410.0889,2770.4985,2854.5188,2643.018,2765.7783,2842.441,2715.463,3052.4817,3001.8657,2966.353,2576.0737,2698.242,2549.8047,2693.4448,2531.8125,2669.627,2619.6892,2759.3633,2711.7002,3673.2737,3117.1191,2956.5396,3128.0059,2875.3943,2672.6372,2661.461,3213.3223,2947.7183,2843.6199,2774.282,2914.19,NA,141,"for"
"142","0000000000000000008d_0",3111.31,2639.2388,2803.0369,3159.3442,2753.995,2711.082,2856.8774,2891.7903,3050.0962,3154.2563,2784.272,2857.8083,2825.4756,2881.0425,2835.5764,2991.998,2830.952,2792.24,2742.8523,2735.2637,2771.859,2975.6382,3010.994,2817.8596,2920.919,2977.9207,3092.261,3146.413,2908.381,3121.4028,3143.547,2399.63,2583.438,NA,142,"for"
"143","0000000000000000008e_0",3002.5098,2973.1807,2949.0435,3086.646,2739.416,2767.3892,2952.9924,2964.666,3047.1758,3214.332,3013.5015,2806.6067,2883.5376,2916.2153,2925.4612,3107.539,2916.8438,3010.0164,2902.6765,2910.0522,3028.2163,3149.5183,3093.229,2960.576,3091.12,3203.165,3191.7893,2866.606,3286.9236,3247.124,3225.8862,2856.4463,2853.0144,NA,143,"for"
"144","0000000000000000008f_0",2092.7974,2339.9346,2085.4614,1973.3064,1967.5281,2253.934,2584.933,2480.1006,2451.25,2413.8306,2808.774,2292.1658,1968.1609,2003.0029,2068.0588,2454.647,2379.0972,2113.2527,2188.3018,2268.9812,2373.335,2535.079,2642.2437,2559.352,2563.4136,2387.29,2504.3423,2583.7722,2622.963,2399.392,2678.045,2592.5273,2399.4563,NA,144,"for"
"145","00000000000000000090_0",1417.0002,2025.8315,1217.0784,1908.419,1458.9967,1598.0044,2313.267,2065.422,1847.5386,2092.376,2151.7756,1820.8746,2176.352,1767.45,1510.4031,2024.0168,1856.6179,1745.3335,1724.4312,1650.4098,1946.2933,1406.7493,2195.7827,2182.7527,2209.7715,1803.2577,2227.3677,2066.39,2523.3818,2151.1138,2422.8525,2172.4966,2121.2715,NA,145,"for"
"146","00000000000000000091_0",2396.6963,2082.5586,2307.606,2202.7476,2359.898,2299.5808,2432.0168,2419.2349,2423.6782,2491.0828,2577.8535,2372.9692,2206.267,2418.7644,2360.1711,2486.7363,2333.4285,2411.9172,2507.9556,2367.1042,2469.8452,2719.8943,2664.5664,2260.86,2713.891,2828.6238,2759.5176,2160.1763,2153.0054,2276.4583,2339.814,2305.2388,2163.2673,NA,146,"for"
"147","00000000000000000092_0",2276.9514,2354.3599,1739.1719,2166.0464,2395.8032,1966.412,2211.5754,2166.9407,2175.695,2429.5898,2317.313,1928.1641,2332.872,2174.807,1948.2566,2433.3335,2234.9277,2336.3374,2203.4097,2252.9878,2426.2324,2373.133,2469.7466,2523.183,2568.5383,2538.8308,2344.928,2542.442,2749.2769,2480.2039,2325.8503,2417.332,2214.128,NA,147,"for"
"148","00000000000000000093_0",3706.2563,3580.1665,3238.7217,3504.67,3553.8235,3238.4722,3210.435,3217.8433,3277.6382,3408.4026,3322.1748,3036.0576,3730.2622,3191.213,3063.65,3278.008,3010.7407,3165.4878,2955.3774,3137.2085,3177.367,3016.3772,3325.7058,3543.2727,3257.0557,3233.074,3272.6587,3768.9585,3863.8037,3558.7324,3764.247,3012.6824,3138.203,NA,148,"for"
"149","00000000000000000094_0",2386.955,2987.8687,2410.44,2783.3137,2987.87,2460.5508,2854.3962,2508.1086,2758.3503,2972.2812,2823.887,2866.4219,3286.0168,2572.6914,2335.0269,2551.0122,2420.6963,2543.9912,2442.5269,2483.4668,2765.0745,2361.5933,2700.3645,3055.1387,2929.3838,3077.058,2715.685,2985.0222,3365.6426,2820.6582,3231.617,3029.573,2853.09,NA,149,"for"
"150","00000000000000000095_0",1720.4902,2408.3015,1547.9131,2167.5237,2486.3083,1979.3529,2355.8125,2103.0432,2290.8293,2410.754,2626.9307,2507.079,2353.6792,2003.2878,1432.4644,2191.4578,1997.9114,1995.2736,1944.1527,2034.3818,2075.0813,1868.4622,2544.8506,2798.5813,2522.2832,2741.9836,2461.472,2534.4197,3036.7837,2302.0151,3090.1267,2422.3481,2925.2466,NA,150,"for"
"151","00000000000000000096_0",1576.9541,2451.4336,1128.6199,2165.905,2412.0342,1460.0333,2370.8857,1976.3396,1950.8867,2242.5513,2447.024,2499.2834,2343.785,2016.7122,1537.7952,2170.5974,2092.2588,1857.4154,2001.6355,1572.2246,1879.4268,2387.4146,2770.6555,2616.438,2709.411,2567.458,2387.002,2238.927,2874.8552,2180.4692,3019.1384,2626.463,2806.3682,NA,151,"for"
"152","00000000000000000097_0",3333.8748,3451.264,2749.8564,3220.5686,3341.5437,3088.9075,3060.3262,3218.3193,3329.5078,3472.3213,3507.8655,3179.252,3412.6233,3362.9292,3211.8079,3198.6895,3143.4932,3323.829,3415.9077,3211.4333,3224.838,3469.4775,3528.1929,3541.5474,3385.8218,3820.0137,3579.4653,3548.4805,3538.8667,3371.4602,3925.3274,3873.61,3472.1995,NA,152,"for"
"153","00000000000000000098_0",2946.8186,2898.3767,2659.493,2834.9844,2992.6348,2802.6338,2794.6355,2846.4895,2877.2998,3050.1724,2927.354,2959.3845,2864.1453,2791.192,2710.102,2905.2324,2699.5125,2832.281,2969.5225,2789.4075,2941.1006,3237.58,3202.3726,2997.6096,3048.8333,3412.2812,3117.146,2925.1216,3106.7893,3018.37,2749.6025,2910.2686,2978.7178,NA,153,"for"
"154","00000000000000000099_0",591.8053,1365.9407,645.363,680.5265,1093.5142,633.6088,1404.9355,796.8927,1202.0013,1576.107,1464.8429,1549.8766,966.6695,935.1869,659.5955,1469.0514,1120.2385,1086.7001,1367.2306,932.9493,1480.066,838.6708,2004.5209,1560.851,1363.3586,1669.8005,1408.6226,1086.9451,1745.2126,1320.0917,1571.1553,660.3197,1863.2451,NA,154,"for"
"155","0000000000000000009a_0",1859.4006,2566.3535,1860.5422,2005.2307,2202.6665,1845.5295,1919.0349,1636.9536,2334.7908,2543.397,2452.276,2501.178,2245.0525,1863.5815,1572.194,2186.6233,2037.9398,2031.5048,2301.7178,2089.7585,2032.8838,1987.7007,2667.0884,2528.1404,2188.7483,2783.1782,2693.151,2520.2075,2995.2002,3071.3757,3327.9644,1539.6194,2838.877,NA,155,"for"
"156","0000000000000000009c_0",2122.324,2591.627,2299.889,2200.1975,3039.7317,1856.7397,2371.541,2172.0986,2021.371,2521.2095,2446.2473,2547.711,2534.1394,2332.3591,2119.6162,2509.3733,2377.4927,2232.6833,2616.2666,2361.8752,2624.85,2343.6157,2744.2122,2570.968,2473.493,3385.9941,2794.8164,2740.011,3154.317,1955.0046,3012.625,4044.4473,2966.0056,NA,156,"for"
"157","0000000000000000009d_0",1975.6925,2311.965,1943.7357,1995.9824,2423.5757,1993.0576,2179.2932,2020.783,2214.9985,2542.434,2368.8918,2505.2583,2093,2068.6414,2018.0966,2353.3167,1980.2566,2098.1748,2367.0476,2141.4731,2222.6028,2097.06,2519.2983,2388.3447,2203.0469,2561.4482,2438.4888,2326.7246,2576.6807,2704.0527,2724.3496,2712.87,2507.5137,NA,157,"for"
"158","0000000000000000009e_0",546.3521,1141.9054,429.1332,687.2807,1008.20483,551.9048,565.9748,793.9066,660.8528,1160.366,1284.6299,1049.5177,837.4623,826.49005,581.7309,1272.6887,805.4844,755.12555,831.67706,699.4911,1268.8774,811.7383,1682.9945,1449.696,689.4259,1519.9662,912.1512,1273.7948,1622.0808,1154.8525,1110.3523,961.4481,1658.0764,NA,158,"for"
"159","0000000000000000009f_0",1481.6979,1907.4854,1182.1602,1306.628,1982.7694,1449.9447,1447.515,1662.3076,2059.6875,2142.9036,2193.9072,1833.6643,1885.9468,1751.4291,1474.868,2122.3315,1743.4312,1606.7893,1935.8794,1798.6128,2064.68,1985.43,2489.1382,2061.6743,1784.1714,1957.8777,2242.6768,2061.5564,2398.025,1819.544,1871.8531,1466.9814,2229.3677,NA,159,"for"
"160","000000000000000000a0_0",1788.531,2390.9475,1653.0769,1632.9471,2275.087,1862.5486,1979.2278,1939.9312,2029.8029,2315.8452,2477.9897,2391.77,1973.7196,1909.8123,1837.1582,2248.0857,1751.6063,1940.9136,2195.4634,2251.2434,2026.1976,2325.7295,2768.095,2362.6113,2164.8596,2778.1372,2447.2373,2160.288,2535.706,2164.8066,2074.8574,1909.1053,2548.4,NA,160,"for"
"161","000000000000000000a1_0",1570.9064,2050.859,749.6096,968.8426,1989.7388,1653.9291,2111.049,1954.1353,1812.6411,2028.3203,2170.8396,2205.4746,1870.9827,1820.4135,1635.0874,2046.234,1652.7426,1691.3606,1914.4009,1927.97,1751.9231,1733.3552,2339.0498,2289.577,2015.3999,2365.1995,2415.1106,1804.1829,2337.6357,1838.6057,2895.299,877.59686,2283.12,NA,161,"for"
"162","000000000000000000a2_0",2032.9548,2639.035,2247.6843,2149.877,2945.8232,2139.449,2192.9546,2171.8843,2432.646,2800.5503,2578.8164,2588.3188,2181.0132,2181.7705,1732.3745,2479.0664,2153.2825,2086.8726,2476.065,2222.855,2623.2625,2939.986,3108.8672,2692.9453,2511.747,3282.3667,2749.5806,2816.9412,3358.2756,3040.3066,2990.6145,1853.0317,3158.636,NA,162,"for"
"163","000000000000000000a3_0",518.1062,1171.8229,322.09335,617.4429,860.781,393.5403,1254.8147,1218.9111,1334.2815,1417.8079,1452.3121,936.8601,732.5474,1325.4869,1017.164,1531.0361,1376.9509,1394.1757,1514.8191,1310.7245,1496.8069,900.7952,1711.5422,1348.4225,1613.8705,1717.7471,1715.1678,1191.5114,1241.6412,1127.4006,1406.0347,634.86743,1251.7905,NA,163,"for"
"164","000000000000000000a4_0",2090.843,2715.5786,2651.3308,2819.232,2845.3264,2974.118,3074.702,2931.9426,3144.1155,3163.6897,3164.9216,3069.9507,2567.6675,2901.9377,2728.6921,3007.755,2674.7278,2868.2732,3038.3481,2818.2205,3052.1333,2959.8467,3491.7505,2932.6758,3195.271,3181.0122,3278.4272,2811.1724,3066.1313,2720.5872,3118.3035,2744.2397,2994.9265,NA,164,"for"
"165","000000000000000000a5_0",3348.1948,3114.8005,3144.0156,3209.0215,3042.2407,3074.69,3112.5957,3129.5515,3162.9233,3262.227,3328.6135,3162.1409,3080.7083,3157.1995,3108.8748,3183.3213,3125.7256,3121.4744,3194.8706,3014.1406,3100.4224,3253.8152,3286.4028,3064.6091,3261.6235,3351.0884,3428.486,3082.7349,3221.1562,3255.6802,3606.5005,3237.5938,2848.1135,NA,165,"for"
"166","000000000000000000a6_0",1395.5363,1692.7057,1274.2328,1464.2601,1703.8339,1751.0682,2268.4595,1815.7578,1922.7242,2133.255,2132.9988,2139.3152,1604.8086,1865.7974,2038.523,2138.677,1937.9149,1839.5791,1981.1974,2139.743,2150.1365,2179.5977,2411.0776,2380.7837,2357.598,2453.7278,2411.7605,2440.191,1941.2058,1479.6741,2293.4534,1902.609,2121.9504,NA,166,"for"
"167","000000000000000000a7_0",1939.6521,2475.695,1677.4526,2213.589,2367.5913,1874.3589,2323.608,2112.4944,2195.0054,2536.0356,2780.563,2804.7878,2161.3738,1995.9445,1964.2261,2194.413,2245.9514,2017.8281,2147.2925,2164.7673,2188.8762,1679.194,2460.5454,2656.9753,2526.9531,1997.8278,2293.2363,2526.0205,2759.7178,2227.8198,2610.6511,2592.7563,2516.0483,NA,167,"for"
"168","000000000000000000a8_0",2468.1611,2805.9155,2255.0806,2424.6343,2526.0273,2246.6619,2492.3047,2440.9124,2548.6924,2760.7285,2853.4517,2866.5637,2410.0947,2333.4927,2193.916,2565.523,2450.8384,2408.646,2340.9482,2617.923,2604.345,2286.2056,2884.3542,2833.2236,2792.9128,2637.3037,2573.4106,2792.9058,2959.3633,2496.5928,3023.9258,2911.4558,2744.4497,NA,168,"for"
"169","000000000000000000a9_0",1372.8442,2307.1504,1151.1892,1707.3138,1650.563,1563.8181,2259.62,1528.2075,1535.2751,2211.5015,2521.182,2132.2036,1603.2516,1634.1812,1111.0228,2069.715,1770.7738,1595.8322,1766.4985,1980.8713,1985.1165,2455.1904,2137.4258,2789.8333,2591.04,1727.2054,1828.4987,2037.7454,2683.632,1669.5585,2458.9382,2519.3252,2498.043,NA,169,"for"
"170","000000000000000000aa_0",2691.1746,3057.1812,2783.118,3057.434,3032.0564,2578.4092,2925.5676,2708.4294,2788.242,3184.066,3150.6287,3072.4277,3237.0493,2850.286,2682.3684,2964.8184,2756.7307,2888.5146,2924.4597,2800.3855,2839.1714,2860.1538,3179.1318,3187.2136,3141.5757,3212.7847,3098.8232,3117.88,3444.4602,3228.4343,3236.5427,3377.4673,3147.0745,NA,170,"for"
"171","000000000000000000ab_0",2442.007,2805.454,2377.81,2575.433,2488.128,2323.5825,2652.1714,2617.7188,2624.978,2916.5425,2775.8755,2458.1416,2571.642,2529.0095,2324.6646,2560.7969,2522.349,2474.4197,2516.7515,2654.9092,2798.293,2254.338,2761.575,2983.9849,2644.8757,2626.168,2516.164,2519.4836,3090.6543,2807.9043,2720.7073,2828.1992,2943.0403,NA,171,"for"
"172","000000000000000000ac_0",2399.4988,2909.622,2439.5815,2757.4382,2770.8545,2377.9873,2668.9092,2787.4502,2664.8892,3097.8643,2978.3318,2678.9177,2627.1619,2732.3557,2455.101,2940.551,2800.3083,2594.0337,2740.8052,2765.5376,2788.8972,2548.8003,3020.7642,3122.5012,3052.361,2626.769,3081.3281,2436.5447,3039.2778,2827.6987,3179.08,3048.3813,2744.332,NA,172,"for"
"173","000000000000000000ad_0",2573.3208,3149.4917,2350.5388,2886.1687,2601.6648,2445.6973,2784.9746,2706.8284,2616.0337,2850.7493,2877.324,2605.642,2946.4688,2552.0498,2510.6274,2917.2952,2788.5295,2452.8882,2619.197,2841.2422,2773.014,2244.2046,2875.4604,3285.3735,2824.7996,2459.5044,2561.0005,2768.0168,3390.2415,2909.7305,3144.1401,3140.6355,2988.3362,NA,173,"for"
"174","000000000000000000ae_0",2576.9238,2903.655,2603.4165,2831.1477,2643.997,2511.8196,2847.6914,2799.4182,2681.3252,2868.9155,2874.0789,2711.5122,2694.5244,2705.3286,2514.397,2663.9065,2638.29,2566.8005,2635.2253,2760.7957,2611.3784,2307.6958,2899.4883,3084.186,2722.6401,2616.6887,2531.6929,2591.8584,3419.7014,2792.7712,2970.6057,2861.7986,2903.0806,NA,174,"for"
"175","000000000000000000af_0",3139.7249,3033.1104,3080.5505,2882.1943,2848.8936,2894.7656,2943.5186,2882.2234,2829.4414,2920.0847,2840.872,2849.4148,3071.7922,3065.1963,3096.7817,3053.457,2797.0571,2967.6167,3062.572,3055.278,3062.7024,3215.7014,3165.2808,3204.2854,3186.899,3177.2065,3155.6985,2962.189,3210.6985,3090.2104,3104.526,2705.8474,2830.814,NA,175,"for"
"176","000000000000000000b0_0",1677.148,2022.3468,1542.1653,1784.8247,1910.0588,1838.6775,1898.2303,1971.4689,2055.6265,2251.471,2169.8516,2152.705,2231.1018,1982.6953,1942.1597,2204.4507,2204.4395,2191.864,2147.8264,2222.2964,2123.5566,1777.3357,2356.3528,1976.5367,2264.8184,2015.6709,2304.8115,1949.2314,2048.756,2120.307,2338.121,2184.6904,2005.6533,NA,176,"for"
"177","000000000000000000b1_0",2026.5908,2143.833,2065.026,2163.5725,2319.0186,2209.167,2340.855,2372.0652,2381.3308,2481.62,2344.8657,2427.2568,2202.7793,2267.8398,2245.6045,2334.6409,2271.983,2341.7063,2307.0193,2396.6455,2359.0918,2362.1738,2443.8381,2264.3813,2399.2927,2402.72,2407.9512,2103.671,2295.9497,2191.6912,2325.2175,2316.5005,2353.192,NA,177,"for"
"178","000000000000000000b2_0",3030.2246,2639.26,2649.0356,2582.0957,2470.448,2646.9768,2668.7268,2669.2158,2767.1946,2886.3708,2732.9563,2749.4668,2850.7544,2871.356,2869.623,2946.559,2718.512,2804.858,2806.2466,2738.5684,2864.4834,3071.7495,2768.415,2736.0728,2906.378,2999.1123,2950.765,2741.7915,2323.816,2794.2324,2679.546,2471.797,2522.2588,NA,178,"for"
"179","000000000000000000b3_0",2622.726,2340.8093,2411.3374,2301.6997,2276.297,2480.8638,2545.284,2520.755,2511.7756,2657.1416,2470.6292,2401.7795,2530.824,2668.5461,2767.7231,2764.0493,2613.708,2578.7158,2747.4238,2609.4116,2656.0803,2807.0312,2646.1926,2550.3992,2817.6768,2863.4453,2794.431,2527.4482,2327.5654,2422.749,2427.3884,2325.6926,2323.377,NA,179,"for"
"180","000000000000000000b4_0",3108.0332,2921.1846,2747.4817,2791.927,2633.2607,2673.9702,2844.8843,2807.344,2745.0642,2867.5527,2800.1765,2715.7256,3030.8276,2822.837,2714.1846,2850.2222,2796.5664,2800.1028,2863.4026,2766.2937,2771.5583,2525.9368,2957.2805,2904.5364,2927.9463,2708.336,2833.9233,2869.7773,2859.712,2818.4067,2981.8408,2858.9768,2709.3235,NA,180,"for"
"181","000000000000000000b5_0",3285.8308,4039.319,3572.1653,3461.3418,3132.229,2976.1523,3200.0908,3145.6611,3111.5112,2971.6426,3284.898,3225.432,4395.406,3339.5854,3434.6833,3173.355,3074.1143,3171.9683,3153.5613,3256.15,3179.4539,3337.7954,3224.959,3952.194,3330.6077,3417.733,3296.3042,3964.4658,3641.642,3643.5884,3562.6526,3149.9084,3077.428,NA,181,"for"
"182","000000000000000000b6_0",3205.771,3106.754,3060.1406,3021.7385,2909.7485,2954.9883,2874.8418,2882.3152,2874.7202,2932.9204,2925.4885,2874.9346,3102.1577,3007.4146,2911.1836,2964.392,2910.622,2886.1106,2906.8047,2924.649,2890.9434,3101.4956,3007.6904,3153.826,2981.3767,2971.926,3013.0557,3086.0422,3158.0503,3090.194,3059.8179,2855.755,2903.3862,NA,182,"for"
