"","system.index","Greenness","Greenness_1","Greenness_10","Greenness_11","Greenness_12","Greenness_13","Greenness_14","Greenness_15","Greenness_16","Greenness_17","Greenness_18","Greenness_19","Greenness_2","Greenness_20","Greenness_21","Greenness_22","Greenness_23","Greenness_24","Greenness_25","Greenness_26","Greenness_27","Greenness_28","Greenness_29","Greenness_3","Greenness_30","Greenness_31","Greenness_32","Greenness_4","Greenness_5","Greenness_6","Greenness_7","Greenness_8","Greenness_9",".geo","CID","class"
"169","000000000000000000a9_0",1089.7063,1579.9922,932.6262,1176.0465,1256.7921,1062.804,1008.6896,985.8634,833.151,1365.71,1445.5522,1134.2396,1184.9941,1016.4724,799.1078,1017.7752,1039.9935,1092.9044,1251.2009,1335.6445,1155.2378,1752.7281,1778.2336,1683.3673,2080.2114,1288.1768,1320.1469,1694.0306,2049.8562,867.666,1632.8495,1813.5482,1819.2134,NA,169,"for"
"170","000000000000000000aa_0",2044.1289,2227.3552,2224.1692,2160.7256,2415.931,2013.8398,1928.2896,1787.3893,1666.605,1939.9275,1946.7903,1800.9578,2149.9563,1966.9689,1937.696,1817.6191,1823.8937,2114.6812,1952.0676,1932.6534,1588.3588,2135.8464,2240.064,2416.4482,2307.9834,2430.3994,2201.5647,2656.5857,2673.8567,2131.6892,2261.0867,2365.6223,2317.2896,NA,170,"for"
"171","000000000000000000ab_0",1933.5596,2206.449,1978.3822,1965.7675,1910.9534,1717.3615,1783.5348,1712.8145,1659.7495,1788.6836,1551.2512,1711.5034,1928.1508,1685.1084,1696.11,1678.3429,1657.6538,1951.2646,1830.3662,1737.4058,1678.0177,1767.465,2013.5522,2149.4463,1874.7458,1935.3835,1940.1069,1907.1932,2517.2021,2135.1099,1842.7798,1994.7192,2237.1719,NA,171,"for"
"172","000000000000000000ac_0",1746.6992,2052.3762,2038.8767,2024.5054,2026.7032,1746.2753,1769.5669,1926.1338,1692.6093,1876.6667,1723.6865,1721.9961,1721.3945,1816.5616,1735.8926,1706.8821,1868.0397,1842.839,2000.4534,1895.0143,1521.0792,1798.3472,2272.0261,2281.1484,2032.2449,1892.1449,2027.8466,1899.9926,2252.3413,2147.5679,1843.5974,2296.1943,1786.0927,NA,172,"for"
"173","000000000000000000ad_0",2031.3486,2464.8723,2019.4418,2191.3672,1821.2805,1813.1853,1730.3516,1807.1978,1745.9102,1653.5236,1961.331,1894.6255,2121.7932,1853.9034,1688.1198,1771.7657,1885.4502,1827.7856,1927.9716,1888.4164,1661.5652,1825.6283,2114.4778,2727.0466,2032.8787,1779.0842,1890.2925,2173.2737,2637.6035,2304.504,1965.8662,2258.8054,2184.3062,NA,173,"for"
"174","000000000000000000ae_0",2003.4465,2174.5708,2245.631,1868.5509,2103.8435,1778.3018,1883.8699,1812.588,1797.2229,1642.192,1968.187,1852.1067,2000.019,1962.6086,1831.8625,1793.6726,1709.8118,1870.1217,1849.5597,1902.17,1492.7202,1799.1573,2231.6,2317.7773,2090.0312,2003.1917,1947.8531,2069.189,2491.013,2427.2258,1935.7677,2148.4192,2231.5586,NA,174,"for"
"175","000000000000000000af_0",2321.2158,2288.1018,2478.1704,2185.9849,2222.5854,2176.8984,2098.3054,1806.4773,1786.6991,1668.76,1781.6152,1825.6638,2371.5298,2023.2749,1988.8734,1842.9044,1623.7748,2095.3545,2161.736,1996.2,1675.5084,2285.0151,2256.2913,2405.551,2265.8325,2225.8584,2311.316,2412.3276,2412.3918,2440.8818,2103.2808,2187.108,2097.0679,NA,175,"for"
"176","000000000000000000b0_0",1201.484,1341.5245,1109.6094,1207.521,1317.1436,1208.3347,1204.0294,1278.8757,1245.1387,1199.254,1271.7319,1316.1498,1510.0927,1261.2799,1224.7708,1268.918,1350.4011,1440.2578,1439.2866,1377.802,1078.467,1348.5662,1684.6187,1533.6017,1571.582,1449.2571,1689.1035,1324.9065,1495.2118,1336.782,1563.9843,1481.0472,1308.7279,NA,176,"for"
"177","000000000000000000b1_0",1245.2626,1636.3213,1634.179,1733.1759,1779.9873,1655.8654,1718.6318,1509.3416,1602.2126,1486.7002,1576.2437,1527.4843,1671.9222,1649.7981,1488.3593,1452.364,1489.7125,1624.2135,1821.4614,1625.6517,1412.7172,1903.0938,1890.3328,1689.6908,1806.104,1832.4906,1922.4172,1740.2585,1766.3289,1578.9633,1662.5026,1624.987,1849.3147,NA,177,"for"
"178","000000000000000000b2_0",1787.2395,1783.4241,1968.1304,1695.1635,1721.3035,1736.5303,1762.6794,1503.565,1605.0645,1444.2218,1579.9952,1639.1663,1745.9336,1788.3636,1807.4364,1580.3839,1624.6445,1906.1074,1989.4634,1828.0688,1587.9578,2281.549,2056.1086,1831.4622,2108.36,2168.5674,2086.766,2034.2712,1425.6532,1803.7328,1550.7478,1648.4003,1684.7009,NA,178,"for"
"179","000000000000000000b3_0",1775.0652,1617.3191,1830.7476,1809.8678,1813.0359,1798.4156,1617.4026,1620.2227,1551.0936,1473.473,1532.5582,1557.6686,1848.8767,1713.5618,1700.0686,1687.8816,1561.5632,1847.2458,1928.3164,1780.19,1541.1428,2114.4346,2009.4882,1894.0833,2026.2822,2173.1526,2141.6396,1871.3033,1575.7415,1741.2926,1629.9397,1658.1982,1591.6823,NA,179,"for"
"180","000000000000000000b4_0",2131.1917,2166.463,2193.6729,2137.084,1976.0996,1924.1423,2091.162,1882.1508,1656.4321,1605.6838,1777.5737,1785.1407,2232.5305,1882.9753,1848.7385,1793.6244,1747.0251,2000.6652,1942.3754,1859.0566,1607.3939,1966.2847,2224.4468,2241.37,2082.986,2013.7771,2123.404,2099.9727,2157.0884,2113.5515,2090.406,1994.05,2104.3025,NA,180,"for"
"181","000000000000000000b5_0",2528.4028,1016.4873,3051.1516,2497.8706,2625.129,2169.9785,2331.7314,1906.1499,2059.6216,1703.9214,2135.927,1964.4078,3288.4973,2349.3481,2295.8994,1948.2252,1896.4125,2308.5767,2264.71,2057.163,2043.3004,2659.6484,2518.8596,3387.9082,2518.546,2616.4216,2581.243,3384.4822,2847.5854,2897.921,2402.097,2577.6975,2328.9238,NA,181,"for"
"182","000000000000000000b6_0",2506.1567,2366.7097,2531.926,2287.7603,2393.373,2088.9011,2135.436,1817.401,1771.4702,1651.2734,1848.6565,1839.4324,2503.742,1990.0444,1988.1588,1765.7432,1745.1785,1960.4883,2030.5566,1820.1578,1667.9316,2342.0205,2292.6553,2407.0486,2237.1228,2184.449,2271.8413,2506.9788,2432.6655,2457.4297,2191.233,2276.6968,2222.0571,NA,182,"for"
"183","000000000000000000b7_0",1894.8188,3039.4124,2812.7307,2499.2441,2442.2834,2196.8442,2200.3774,1900.9583,1907.6984,1768.6652,1976.1672,1914.4857,2892.4692,2126.4282,2011.4333,1918.3292,1836.3885,2166.7727,2117.4482,2005.2719,1845.6692,2433.6804,2183.776,2880.6514,2219.7803,2320.286,2291.852,2800.989,2534.2495,2735.8809,2332.5383,2379.5298,2096.4077,NA,183,"for"
"184","000000000000000000b8_0",1697.1775,1900.5427,1727.429,1754.359,1838.9158,1797.8672,1565.717,1607.7871,1521.9124,1522.8798,1551.7239,1622.3442,1852.1644,1522.5525,1688.1494,1615.3267,1593.1556,1781.6404,1744.9792,1694.8892,1556.1409,1746.9722,1841.7695,1917.918,1948.0012,1899.9508,2011.4905,1799.6204,2047.4315,1797.4436,1913.6472,1803.013,1771.5862,NA,184,"for"
"185","000000000000000000b9_0",2446.1765,2513.208,2641.121,2608.3882,2546.2065,2228.1406,2292.065,2100.5935,2068.7766,1969.9862,2073.875,2291.6233,2648.2412,2149.7334,2506.7441,2159.649,2013.4626,2398.8174,2381.325,2211.846,2045.3367,2622.7778,2696.811,2472.7124,2792.0864,3006.6035,2937.373,2629.3828,2531.0674,2477.7114,2323.5947,2380.9346,2352.017,NA,185,"for"
"186","000000000000000000ba_0",1808.083,1998.7133,1002.6713,1159.5648,1528.4707,1405.1135,1430.7333,1620.3759,1679.2233,1617.9417,1756.6775,1840.8811,2002.4656,1830.0948,1768.6326,1799.55,1614.1868,1772.3618,1646.8785,1635.8882,1441.2922,1843.6174,1929.1718,2106.8228,1950.9078,1978.509,1960.9065,1998.4512,1868.5381,1898.4055,1739.8315,1726.5273,1737.305,NA,186,"for"
"187","000000000000000000bb_0",1585.2949,1724.6101,1745.419,1785.1138,1825.9038,1881.8987,1775.6772,1653.4629,1610.7161,1586.8462,1509.6212,1727.9912,1661.4832,1644.4332,1597.1434,1706.4102,1703.7625,1899.347,1784.9937,1744.2441,1497.221,1902.1978,2106.9697,1877.3507,2073.4897,2143.847,2054.6218,1820.4924,1843.329,1803.0334,1722.7981,1668.5037,1789.2247,NA,187,"for"
"188","000000000000000000bc_0",1459.364,1766.5797,1253.4916,1254.8944,1467.632,1213.2601,1170.3533,1347.9573,1297.2008,1212.9285,1201.641,1284.5536,1633.2888,1272.8221,1269.6971,1367.8083,1414.6573,1359.8887,1333.0874,1359.0984,1250.3069,1469.8611,1627.3083,1607.9038,1548.9019,1460.7571,1373.6213,1570.2545,1683.6262,1334.2458,1466.0664,1558.7001,1521.9539,NA,188,"for"
"189","000000000000000000bd_0",2257.568,2374.3904,2289.6035,2183.1387,2259.0334,2058.2427,1919.178,1878.2261,1809.5056,1823.1404,1775.3857,1910.1481,2211.5078,1871.3899,1967.6667,1995.1215,1708.1388,2008.8253,1836.3218,1843.7993,1687.1284,2034.4578,2265.0159,2377.0896,2227.9978,2186.7378,2221.8594,2255.1455,2392.184,2184.6663,2129.929,1938.3593,2257.121,NA,189,"for"
"190","000000000000000000be_0",2239.069,2551.3738,2606.5127,2651.3179,2610.2732,2359.8147,2393.8948,2061.4,2130.3792,2034.5303,2158.2534,2257.544,2356.5325,2132.7927,2323.037,2300.2678,1986.6235,2370.121,2301.437,1998.9419,1890.1436,2256.5913,2254.9446,2442.9968,2211.246,2248.813,2343.573,2428.9133,2369.6606,2354.9219,2272.171,2142.6548,2275.4624,NA,190,"for"
"191","000000000000000000bf_0",2209.859,2481.7163,1931.7266,2029.3523,2109.9275,1909.9519,1844.5331,1833.3715,1758.5697,1614.4607,1757.145,1796.0089,2288.473,1682.0374,1516.585,1630.0265,1712.972,1745.8002,1887.7509,1727.399,1564.4202,1666.6411,2112.245,2416.9893,1887.808,1813.6025,1916.0454,2015.9587,2567.4834,1867.971,2128.3386,2016.0427,1976.9736,NA,191,"for"
"192","000000000000000000c0_0",2203.4631,2232.1885,2311.4453,2104.3108,2277.5325,2049.0737,2040.0479,1887.9966,1884.0023,1786.5704,1826.8022,1990.3905,2134.578,1967.5148,2062.1777,1869.4615,1756.5345,2198.4377,2015.4221,1915.6792,1712.3691,2432.8057,2365.8345,2279.7832,2314.1519,2409.0908,2430.6611,2279.357,2235.355,2165.7886,2044.8472,1935.3076,2069.7656,NA,192,"for"
"193","000000000000000000c1_0",1841.1873,2105.5642,1888.1615,1914.403,1891.2783,1782.8379,1716.9749,1695.9043,1687.0295,1508.2878,1555.4397,1589.0713,2046.8413,1619.883,1608.8715,1620.7899,1677.8105,1774.2849,1675.6716,1648.7632,1341.467,1610.2856,2081.5051,2326.1257,1950.0836,1809.979,1991.1604,1981.906,2352.9758,1871.0305,2227.6335,2189.5425,1936.2377,NA,193,"for"
"194","000000000000000000c2_0",772.8624,1341.9333,571.3785,780.1909,1284.4895,920.7178,1205.7524,1114.4143,1059.8579,1152.6282,1030.4927,992.0322,1029.522,1040.6771,825.1955,1212.1958,1237.8165,1145.7308,1114.1676,977.2783,1175.0376,921.60645,1570.8118,1386.2712,1402.1848,1264.1477,1446.7096,994.9566,1406.703,912.2707,1415.6318,1314.8468,1038.1702,NA,194,"for"
"195","000000000000000000c3_0",2046.7168,2170.1602,2113.4517,2142.792,2151.5505,1988.1177,1775.667,1806.7056,1765.0104,1627.8643,1918.7986,1841.9497,2125.473,1720.9475,1746.0262,1836.178,1734.7363,1844.0083,1903.6067,1864.03,1601.2742,2057.5825,2191.4634,2290.0613,2084.4348,2042.6289,2187.0435,2066.1401,2269.3652,2072.2107,2133.0046,1993.7201,2095.0796,NA,195,"for"
"196","000000000000000000c4_0",1733.1344,2159.7407,1847.0627,1803.8135,1799.6501,1562.0616,1619.6866,1664.7969,1625.8488,1484.323,1564.0928,1665.0828,1851.3762,1633.601,1604.1638,1566.3464,1688.4115,1740.5833,1715.1306,1662.1755,1429.8752,1822.4015,1954.1763,2062.3984,1955.2527,1744.2687,1739.3142,1947.6456,1954.7028,1784.606,2036.9639,2030.7767,1804.1794,NA,196,"for"
"197","000000000000000000c5_0",2430.7793,2510.0825,2460.6865,2372.8848,2629.8335,2109.389,2032.04,2015.0981,1995.6053,1959.7725,1897.083,2101.3447,2317.8594,2005.4238,2011.1138,2015.8584,1871.0596,2122.0688,2245.9248,1976.6448,1924.9636,2286.3345,2366.5168,2329.5674,2307.1113,2375.4873,2486.5144,2490.151,2625.758,2455.766,2301.6748,2280.958,2438.624,NA,197,"for"
"198","000000000000000000c6_0",1741.1115,1925.1803,1612.3135,1639.2874,1916.5283,1534.052,1476.116,1564.428,1577.5133,1443.1655,1512.0562,1611.4812,1760.5498,1606.0515,1437.3352,1752.2844,1642.7798,1719.8757,1709.5444,1645.2834,1494.0308,1814.613,1847.9695,1900.2094,1865.6276,1899.0144,2052.7295,1794.806,2062.7449,1616.203,1832.949,1827.8613,1686.3553,NA,198,"for"
"199","000000000000000000c7_0",1584.3372,1928.3281,1439.8206,1505.315,1645.7153,1439.3225,1432.1667,1406.4474,1443.3408,1349.8752,1298.7719,1466.1401,1592.0573,1358.9426,1319.8986,1513.9326,1411.0288,1627.0446,1524.3922,1535.2556,1209.8601,1646.2524,1772.9089,1703.9502,1749.3857,1688.0198,1722.91,1539.0502,2101.8645,1442.92,1630.3322,1666.5505,1578.4434,NA,199,"for"
"200","000000000000000000c8_0",1638.8632,1598.5647,1553.1865,1589.135,1779.7775,1471.7325,1464.2266,1392.4851,1472.911,1320.2928,1398.7113,1542.936,1648.9484,1567.568,1615.3076,1553.5586,1338.1654,1629.7556,1620.6604,1563.5874,1372.9803,1788.4935,1820.2192,1680.1826,1819.9785,1830.1357,1798.9678,1743.8933,1558.774,1451.1112,1463.5121,1370.8823,1448.2776,NA,200,"for"
"201","000000000000000000c9_0",742.94604,1218.2642,493.1594,723.5379,1155.2578,827.00385,756.4424,955.27954,1074.3688,1083.3584,1031.7917,1109.9165,1026.6716,867.7547,783.5694,1188.1086,1248.5334,1097.1343,1086.9268,1152.3202,1041.021,1136.9258,1466.2717,1263.796,1513.8513,1215.774,1331.2196,948.32263,1522.3589,786.8201,1408.0504,1210.3175,1105.5431,NA,201,"for"
"202","000000000000000000ca_0",1351.2352,2148.459,1575.1046,1546.4126,1751.4785,1499.7493,1549.0916,1610.277,1595.3022,1421.1794,1653.1471,1585.556,1779.7354,1724.2871,1479.301,1729.2423,1818.9221,1805.6311,1780.7063,1706.3634,1607.862,1710.1613,2057.154,1947.7266,2263.263,1893.0277,1885.9534,1792.7009,2048.4424,1735.9498,2186.9727,1913.924,1726.7037,NA,202,"for"
"203","000000000000000000cb_0",1954.6492,2068.7573,1971.6626,1854.7345,2055.484,1808.1115,1832.7393,1734.4609,1713.3013,1532.0363,1641.6366,1774.421,1985.2408,1755.2307,1657.8196,1586.5171,1696.1683,1703.6459,1861.6346,1635.482,1448.7664,1706.366,1900.9908,2076.8823,1974.5009,1794.9927,1881.072,1924.9489,2293.4841,1721.1877,2022.6196,1894.2148,1829.5452,NA,203,"for"
"204","000000000000000000cc_0",1901.3616,2210.2417,2053.772,1993.2612,2304.9417,2175.5542,1870.4733,1973.5428,1937.3263,1651.8495,1875.0707,1969.4915,2148.2625,1919.1627,1997.318,1992.3156,1909.4507,2116.788,2019.0938,1964.6764,1631.772,2244.402,2289.5115,2350.3987,2402.2844,2258.2124,2405.9858,1961.3118,2272.2935,2178.489,2144.5305,1985.4933,1898.5614,NA,204,"for"
"205","000000000000000000cd_0",2576.3882,2732.8054,2918.9636,2860.5437,2751.8533,2496.7295,2478.8718,2201.5503,2212.9978,2058.8052,2226.461,2343.0532,2483.667,2354.6587,2227.9187,2230.258,2004.0723,2338.6357,2213.5767,2046.3977,2006.8024,2385.8208,2554.3345,2457.1929,2616.3477,2571.3472,2706.823,2663.1572,2568.7761,2478.936,2344.1829,2346.8435,2434.857,NA,205,"for"
"206","000000000000000000ce_0",1573.7961,1807.5017,1196.0665,1198.2734,1529.0908,1354.4835,1259.9097,1334.8578,1324.066,1215.8639,1307.1755,1430.3162,1832.0809,1400.1733,1314.9614,1345.0769,1450.4058,1228.3463,1427.1754,1338.4148,1313.5774,1547.0295,1799.2458,1971.652,1845.335,1698.9105,1685.3516,1636.5208,1798.5647,1409.3368,1808.5769,1470.3452,1314.304,NA,206,"for"
"207","000000000000000000cf_0",1891.168,2160.4045,1975.3822,1807.0952,2086.7097,1838.1566,1747.0674,1729.3337,1701.3964,1422.1816,1787.6707,1701.0435,2003.9318,1784.6646,1718.1375,1710.0433,1552.4198,1712.7544,1749.8804,1648.4114,1565.5825,1720.0283,1827.5303,2174.9182,1804.926,1800.4237,1666.126,2112.808,2104.2195,2066.0723,2178.0195,1972.0265,1915.6156,NA,207,"for"
"208","000000000000000000d0_0",2270.6675,2387.7754,2133.6475,1863.7617,2032.6381,1770.6663,1831.8083,1881.7377,1678.2249,1400.7354,1712.9321,1756.0321,2270.1675,1843.4197,1753.792,1837.8458,1756.8145,1936.2668,1895.8191,1687.227,1515.6843,1931.3896,1998.2509,2309.2542,2192.2112,2061.303,1964.638,2275.4543,2443.6653,2079.436,2384.2942,2131.7542,1999.4364,NA,208,"for"
"209","000000000000000000d1_0",1831.9784,2130.7485,1946.1757,1917.9861,2149.1313,1929.0369,1694.5726,1858.7688,1835.7266,1555.3256,1854.9954,1887.5974,1947.1641,1914.4124,1755.7585,1884.2883,1830.3922,1912.1338,1989.7368,1800.376,1648.8347,2171.363,2254.307,2240.6814,2173.6997,2285.4329,2368.8784,2043.6497,2294.5059,2069.7407,2076.3083,1889.3234,2031.6484,NA,209,"for"
"210","000000000000000000d2_0",1910.0686,1906.9727,1755.1399,1584.6547,1784.4382,1616.3418,1662.8962,1786.6411,1656.3882,1361.98,1655.7229,1591.1333,2044.4792,1585.4033,1744.0966,1706.4253,1606.8064,1726.8453,1799.6538,1770.0852,1496.9121,1657.1871,1937.7727,1872.0411,1978.0054,1859.9875,1990.8716,1721.0646,2200.3467,1741.1396,1687.991,1556.168,1695.271,NA,210,"for"
"211","000000000000000000d3_0",966.7103,1440.5737,851.22766,1223.6718,1391.0813,840.4653,1158.1624,1218.553,1137.4661,1042.406,1155.8376,1343.2808,1207.5396,1148.3833,926.5829,1174.2028,1076.1868,1147.0188,1279.0586,1152.914,963.5826,1021.3822,1566.0596,1709.7222,1593.833,1238.7278,1160.436,1262.8022,1815.1102,1108.9941,1446.9194,1352.4794,1547.9584,NA,211,"for"
"212","000000000000000000d4_0",2556.2507,2459.22,2787.5718,2360.5532,2534.8489,2028.3632,2114.4138,2074.338,2159.1035,1909.0144,2196.3184,2182.3894,2388.5876,2243.117,2166.7869,2213.484,2024.5573,2254.5,2194.8105,2191.1943,2093.2925,2464.877,2580.282,2347.1936,2637.65,2666.7617,2725.0981,2441.4807,2587.7854,2303.0396,2050.12,2457.3892,2337.9026,NA,212,"for"
"213","000000000000000000d5_0",1441.3373,1784.4994,1428.228,1480.4897,1527.6512,1523.026,1389.9473,1565.2972,1480.687,1301.276,1685.2832,1550.8832,1301.9198,1520.5103,1369.6816,1511.1809,1448.0559,1685.2543,1702.1636,1627.9738,1238.5758,1518.1866,1787.3518,2042.0183,1802.3469,1472.5527,1552.839,1590.7079,2040.0598,1573.7068,1717.76,1748.1038,1908.2866,NA,213,"for"
"214","000000000000000000d6_0",1929.5924,1910.8508,2030.2458,1986.4324,2092.6875,1879.3627,1860.1051,1676.4744,1698.1792,1727.8143,1717.404,1804.7358,2162.6028,1971.5906,1872.9688,1851.3005,1628.2054,1980.4788,1937.3892,1925.2206,1722.3726,1971.9043,2076.919,2086.051,1962.0956,2003.1682,2164.5205,2060.5283,2189.7825,2061.9573,1781.2085,1809.3376,1803.5352,NA,214,"for"
"215","000000000000000000d7_0",1218.9688,1494.9889,1096.781,1251.2646,1477.0471,1179.0427,1172.6823,1314.084,1255.1997,1181.0378,1386.4646,1318.192,1232.7894,1192.7341,1193.8164,1319.8168,1342.3344,1269.9226,1367.2996,1294.2524,1195.3174,1209.804,1674.1112,1823.773,1616.273,1434.329,1437.1356,1506.4133,1728.7222,1501.1296,1304.0269,1414.5054,1482.5375,NA,215,"for"
"216","000000000000000000d8_0",2377.849,2159.3823,2443.1812,2405.5176,2220.7983,2126.805,2299.7314,1960.1704,2066.6492,1896.5839,2042.1736,2038.4946,2255.3408,2331.9365,2277.406,2058.9648,1919.2731,2376.359,2252.9512,2202.9224,1962.7512,2391.6865,2461.7825,2096.6553,2403.357,2333.4683,1983.6033,2409.6228,2148.4463,2154.0063,2087.9216,1841.1416,2179.7932,NA,216,"for"
"217","000000000000000000d9_0",2456.3433,2322.3308,2231.949,2142.2832,2192.4338,2017.8936,2114.039,1810.52,1892.512,1711.743,1917.8033,1945.7388,2349.2124,2189.601,2233.4937,2194.5557,1946.5636,2090.8142,2086.4375,1968.5103,1817.4766,2254.1787,2330.9692,2090.1455,2335.738,2407.7312,2397.7346,2225.1853,2042.2075,2143.7722,2066.2617,1915.5553,1905.1113,NA,217,"for"
"218","000000000000000000da_0",3088.589,2897.4927,3055.8154,2866.5078,2716.3848,2387.4734,2621.376,2186.2065,2399.7708,1982.002,2375.8838,2350.3281,2850.6035,2564.353,2599.9253,2633.4463,2367.9282,2495.2744,2471.0125,2259.5037,2245.0188,2768.5593,2765.471,2393.5269,2613.1296,2684.7773,2625.379,2714.7612,2642.338,2928.2847,2437.371,2280.1616,2465.2654,NA,218,"for"
"219","000000000000000000db_0",2660.536,2545.8667,2745.9194,2470.6372,2520.8352,2512.8218,2434.6162,2219.02,2279.0095,1154.9465,1267.0927,1650.1045,2558.8203,2084.244,2061.8557,2090.365,1748.4236,2216.3647,2157.721,2148.7537,1859.1365,2105.3276,2265.7722,2602.5073,2167.9783,2255.629,2265.804,2658.8647,2825.5493,2482.329,2462.1177,2423.6821,2610.5684,NA,219,"for"
"220","000000000000000000dc_0",1402.8793,1688.4165,1250.8872,1191.0718,1860.1207,1553.6611,1298.31,1571.3313,1496.3322,1057.1237,890.87,1287.4915,1361.3348,1447.2988,1389.6616,1460.368,1300.1202,1486.1757,1550.2343,1353.1628,1399.4868,1350.1887,1703.241,1813.1099,1572.2041,1577.4019,1465.2686,1540.2673,1889.5889,1633.2483,1628.7219,1777.5961,1527.3357,NA,220,"for"
"221","000000000000000000dd_0",2438.236,2364.5535,2537.9207,2373.3599,2617.976,2338.9592,2374.2134,2150.9507,2075.9553,1660.538,1422.3328,1571.0566,2419.371,2108.0203,2044.7314,1816.2039,1689.9572,2150.1184,2140.35,2016.6451,1848.6827,2195.2185,2359.2417,2326.7573,2238.6763,2225.0623,2436.4717,2333.5786,2655.5098,2478.354,2330.121,2399.2258,2468.5542,NA,221,"for"
"222","000000000000000000de_0",2137.1528,2004.5032,2114.0142,1816.1597,1967.168,1773.7109,1780.8453,1665.0002,1554.3542,1602.6443,1709.701,1739.8701,2112.3423,1779.638,1837.1382,1852.5441,1670.1892,1938.1423,1902.2908,1890.0269,1700.539,1972.054,2190.435,2110.5776,2217.8567,2232.2688,2384.7139,2034.6393,1914.8184,1900.2205,1776.1948,1849.4133,1840.41,NA,222,"for"
"223","000000000000000000df_0",434.3974,673.7927,350.707,695.7407,689.6648,1137.2686,699.4112,1104.5906,755.46387,1040.3152,899.49023,874.4066,785.0338,791.6532,621.8889,947.01794,867.7914,767.046,928.3426,859.8332,1015.34485,998.29895,1264.3967,1187.9528,1213.3427,875.1479,1026.1824,574.75397,1051.1069,529.5197,1234.2361,1325.3168,845.93494,NA,223,"for"
"224","000000000000000000e0_0",1194.2683,1864.237,1640.0425,1644.5083,1729.5131,1754.3063,1626.7031,1645.4376,1537.8898,1622.0996,1646.7915,1687.4119,1782.6217,1635.9812,1504.8878,1675.5664,1518.4434,1768.3143,1857.9615,1884.5933,1646.5269,1909.9099,2098.251,2199.0073,2037.9562,1929.8689,2014.165,1943.8257,1987.2697,1847.008,2023.2598,2272.9263,1948.7417,NA,224,"for"
"225","000000000000000000e1_0",1411.9756,1625.98,1454.0016,1385.8342,1609.1445,1551.3441,1209.6252,1526.178,1259.5052,1509.5466,1413.8063,1535.8196,1668.893,1428.5546,1232.5931,1338.783,1279.5977,1472.9589,1541.7771,1570.9226,1288.1985,1551.1794,1763.3043,1901.6307,1637.8429,1518.6989,1667.0906,1663.1028,1906.5869,1291.9446,1427.2323,1590.8307,1228.8141,NA,225,"for"
"226","000000000000000000e2_0",2343.2864,2281.47,2339.001,2203.894,2318.5356,2145.5059,1973.5038,1960.3662,1760.446,1814.8549,1952.6764,2011.2048,2391.714,2141.0757,2044.0271,2013.228,1796.0814,2065.9082,2090.8997,1931.3159,1714.7142,2180.8047,2229.4082,2562.301,2205.6748,2167.605,2300.8926,2360.1562,2509.2134,2368.0864,2107.4019,2243.0537,2326.2637,NA,226,"for"
"227","000000000000000000e3_0",2336.126,2306.6323,2194.127,2064.796,2156.2573,2007.8112,2042.9487,1922.1287,1684.8832,1681.627,1817.453,1839.6215,2303.608,1850.8982,1942.699,1878.6418,1750.615,1857.9119,1898.4929,1817.386,1476.4316,1773.0743,1994.9893,2531.865,1956.5059,1772.689,1978.9077,2303.501,2632.481,2246.7158,2144.1333,2124.683,2368.6294,NA,227,"for"
"228","000000000000000000e4_0",1690.2212,2051.7144,1946.8586,1762.5255,1831.7383,1653.6478,1679.0525,1728.6813,1632.42,1660.2839,1707.1062,1697.8778,1937.1061,1679.318,1517.5188,1651.5939,1716.9429,1771.3557,1759.1038,1774.8389,1447.0042,1823.519,2013.3374,2280.3442,1806.6261,1779.55,1838.0117,1930.6621,2540.9844,1802.252,1783.827,2075.125,1940.0868,NA,228,"for"
"229","000000000000000000e5_0",908.36194,1132.377,538.36505,849.5057,1089.8362,994.90015,978.25024,1144.7074,979.7487,1132.3821,1184.2704,1058.8972,1043.7996,1082.3832,912.4132,1141.1917,1122.1824,1167.974,1114.2054,1255.8196,947.5068,1127.706,1430.2196,1351.9673,1385.1722,1310.7817,1532.0132,1024.7483,1293.2114,728.5415,886.5265,1255.8162,910.2193,NA,229,"for"
