"","system.index","Greenness","Greenness_1","Greenness_10","Greenness_11","Greenness_12","Greenness_13","Greenness_14","Greenness_15","Greenness_16","Greenness_17","Greenness_18","Greenness_19","Greenness_2","Greenness_20","Greenness_21","Greenness_22","Greenness_23","Greenness_24","Greenness_25","Greenness_26","Greenness_27","Greenness_28","Greenness_29","Greenness_3","Greenness_30","Greenness_31","Greenness_32","Greenness_4","Greenness_5","Greenness_6","Greenness_7","Greenness_8","Greenness_9",".geo","CID","class"
"409","0000000000000000009f_0",1182.1075,876.76514,1087.458,1112.9984,1095.4991,1143.0762,1067.0736,719.177,695.081,727.7864,701.72034,678.9701,889.9142,866.7322,781.1022,727.5375,585.1788,947.248,745.0852,750.04443,588.7054,1198.0868,1236.4141,842.6016,1287.8308,1524.013,1367.7867,972.0588,828.9205,744.7417,952.5554,946.1625,977.0013,NA,409,"ltr"
"410","000000000000000000a0_0",1175.2778,1559.1561,1258.2382,1183.1426,437.42346,1176.5082,1187.9637,906.67346,778.2123,847.50195,70.1941,-79.3609,893.1111,6.5226,14.4389,-14.0863,34.33405,149.7594,1124.4172,726.7809,322.2308,741.4589,715.8745,1208.4745,881.13025,999.0044,986.1278,1560.1924,270.3433,713.78925,1111.1263,799.2684,1222.0079,NA,410,"ltr"
"411","000000000000000000a1_0",1628.8899,1239.286,1313.9662,1507.7996,745.3026,1209.6943,903.2338,778.4785,468.8051,665.63464,794.07874,740.1961,962.5222,939.7177,583.8427,817.536,482.96045,501.89435,754.1732,997.19275,671.0556,921.6889,1152.6869,651.4504,1293.134,1069.3263,942.8473,732.41534,582.4647,969.808,836.072,239.7086,1088.2844,NA,411,"ltr"
"412","000000000000000000a2_0",700.1261,926.5884,1674.2507,1507.2338,1585.8284,1521.8997,1053.0319,784.2533,440.4556,474.75922,674.3822,773.7943,1284.795,836.10345,674.9804,695.9907,474.1744,474.42395,301.7902,461.38385,229.4018,841.88794,787.5942,1219.4851,776.4753,836.8368,843.2003,1468.3167,1370.6812,1400.7013,1316.2771,1442.6458,1283.5837,NA,412,"ltr"
"413","000000000000000000a3_0",329.6635,240.8327,1095.6884,1333.5431,1549.1554,697.6255,1103.2979,839.9162,8.8836,456.1534,504.63208,920.91614,352.8441,1227.5118,1340.9486,846.32434,1098.2646,1198.038,1142.0681,656.7152,1178.7526,1136.2731,1099.2947,248.0854,1366.825,1318.1125,502.1664,253.9079,274.3971,249.4485,362.6835,623.006,687.776,NA,413,"ltr"
"414","000000000000000000a4_0",1352.101,905.6216,1587.4857,1528.9553,1329.4622,1514.4463,1383.3391,652.3148,784.807,585.5558,817.7383,1137.9805,963.1585,1115.0304,797.4438,715.4161,571.2426,1040.6216,706.0822,635.5277,374.5406,1109.2356,1097.2021,1194.0134,1135.9243,683.0062,453.091,1333.5787,1085.1975,1272.7922,1367.5306,1263.206,1246.5651,NA,414,"ltr"
"415","000000000000000000a5_0",2157.192,1376.8619,2041.831,1936.4155,2106.4033,2071.8552,1842.4537,1547.0062,1567.0386,1105.3276,1349.5852,1580.085,1652.2651,1687.3289,1763.8185,1701.4119,1588.9706,1877.5532,1789.3236,1862.4305,1597.3928,2105.3735,2190.2258,1902.8018,1096.7314,1299.9426,1397.3713,2065.5876,1834.2903,2094.3574,1788.0813,1813.0343,1967.3738,NA,415,"ltr"
"416","000000000000000000a6_0",1089.0042,782.561,969.8514,733.5861,1827.0852,889.81995,849.7769,703.6997,522.141,288.1588,745.4644,830.0708,503.1506,1486.4167,1429.6846,1011.0669,1337.6345,1616.7173,1736.1776,1737.8876,1090.8562,1739.5142,915.83325,635.15356,903.3373,1018.9446,371.89725,1322.7478,1402.699,885.8787,1402.0414,1940.3768,1801.8824,NA,416,"ltr"
"417","000000000000000000a7_0",563.4562,730.9093,554.7345,399.9011,744.5781,709.2529,978.8905,1385.5892,383.6679,681.648,793.1367,845.8015,994.0025,867.8242,933.1147,1017.17444,893.91907,977.87756,815.6512,1008.86084,812.9492,1148.6194,1313.9836,1073.3069,1629.5712,1542.8098,2031.0591,1545.2278,1574.169,596.0726,280.63318,347.89185,159.08975,NA,417,"ltr"
"418","000000000000000000a8_0",1856.9764,703.7058,968.26465,1859.6143,554.3351,1299.8083,994.4488,1138.0161,955.53186,730.8958,840.33203,1493.8623,1249.1096,1604.7087,74.458496,445.9273,535.2666,804.6418,1142.9095,563.2598,1128.804,1474.8033,1689.1309,1709.1619,1447.5844,1406.8997,1345.8794,2485.5679,2081.8645,2008.4272,1892.6008,1789.4742,1652.0402,NA,418,"ltr"
"419","000000000000000000a9_0",1880.4097,1703.8428,1289.1815,1838.846,2246.0918,2091.0273,1050.1409,969.84973,1119.1631,1290.6167,1505.5886,1258.639,1907.7867,1286.8823,1192.3575,1206.3289,1182.3534,1622.0278,1265.4344,1259.574,856.188,1910.2358,1938.6082,1823.1804,1819.0732,1855.7281,1773.1161,2086.5393,1689.1575,1848.7314,1832.3435,1706.8802,1219.1343,NA,419,"ltr"
"420","000000000000000000aa_0",570.8653,957.2523,450.71405,665.3352,518.13513,753.3288,622.3297,965.2686,879.4728,906.5447,806.91223,816.2246,1030.1293,826.062,545.076,962.53613,1066.9026,808.0344,1004.95764,921.1939,899.8506,782.5029,1251.5369,1337.8958,1343.6294,1007.0075,1075.8314,882.063,1251.2576,566.3325,858.5367,1168.6621,1197.9734,NA,420,"ltr"
"421","000000000000000000ab_0",1556.9922,1664.0468,825.9852,408.38095,651.6913,383.184,920.4271,762.7727,178.33011,43.9415,-50.7968,852.7107,1288.0845,1257.1931,846.6275,660.4284,961.06934,698.58057,1099.7258,949.3972,268.2958,1023.8888,1224.7181,1258.5758,928.2416,1102.992,971.1413,1854.8032,1963.4205,1650.8278,389.38974,1655.3019,1662.8936,NA,421,"ltr"
"422","000000000000000000ac_0",1584.2538,1994.5063,1742.5607,1816.1719,1502.7778,906.5506,864.1212,877.4849,254.9096,197.4626,565.5127,771.7566,1434.6152,1358.814,1272.6896,1007.00006,262.9283,315.63635,983.5884,646.4928,685.2251,392.4124,1310.7421,2019.2347,1358.8486,1090.0107,1648.2175,1867.5459,2041.1533,886.6511,911.1571,1200.8809,1268.3867,NA,422,"ltr"
"423","000000000000000000ad_0",1652.0376,1686.8591,1377.9636,1734.2117,1780.2616,1292.0205,962.165,757.9044,936.4258,578.2842,384.5098,753.8569,1507.5757,1002.4381,859.451,704.5796,965.61975,601.6287,1007.3644,1150.469,874.315,374.9003,1425.4558,1735.2462,968.9731,1346.3997,1200.9626,1444.4961,2691.587,508.3065,583.63666,1002.55273,1106.9161,NA,423,"ltr"
"424","000000000000000000ae_0",918.7881,1588.7725,1846.3198,1946.762,1948.814,1971.0352,1895.4197,1751.3674,1464.472,814.993,461.9178,1218.9045,1506.5823,1561.3818,1584.849,1619.6514,1535.1475,1285.7065,1995.7352,1735.6447,1468.2849,692.13745,1438.2283,522.4199,1711.7565,1090.2319,2093.0115,1640.0605,271.3239,1592.1265,1875.1804,1897.2405,2202.2495,NA,424,"ltr"
"425","000000000000000000af_0",964.7501,912.4767,1314.7417,1158.2179,930.0446,1263.5312,775.2399,829.1109,136.26639,-85.9956,421.0343,63.7076,1242.2048,762.4074,124.7169,776.3588,153.1762,1281.068,1148.8508,1322.2512,880.3832,1177.9742,750.798,1161.1556,584.5737,1166.6333,1160.2205,1547.727,1219.1552,1672.3865,1333.1799,1060.7219,1424.1606,NA,425,"ltr"
"426","000000000000000000b1_0",1282.6876,1527.1322,1278.9094,876.287,992.14526,473.5056,1225.8108,515.6031,204.2329,25.648602,149.0103,687.8534,1291.9167,1217.1509,913.00385,594.8207,773.5096,817.3097,1001.9959,845.5962,326.84882,774.1832,1092.2023,1324.2946,874.9404,1119.6864,1055.1941,1698.6351,1722.9998,1466.226,326.9642,1298.31,1385.0835,NA,426,"ltr"
"427","000000000000000000b2_0",1774.9796,1689.8542,1620.9911,1685.8269,1752.5981,1550.9222,1581.2042,1571.4696,1347.8654,1164.6343,1164.2212,1345.7036,1816.9459,1299.9838,1302.3789,1299.7126,1249.829,1446.9541,1349.9375,1241.3744,1201.2336,1714.3027,1700.1854,2086.349,2090.4243,1680.0074,2156.516,2725.3015,1633.1184,1624.7004,1620.1895,1590.5536,1760.3777,NA,427,"ltr"
"428","000000000000000000b3_0",1290.0975,1348.5354,1247.0957,1139.9987,1236.0125,1823.0632,1313.6976,1207.0232,495.11276,1212.0446,1172.635,919.1113,1587.7169,934.3914,1198.5912,1148.806,564.2561,1352.0177,1172.6932,1009.15,723.10693,1515.7715,1390.019,671.4387,1557.7041,1539.9445,1300.2075,1191.4526,1106.821,1107.5431,84.1986,752.2518,332.9764,NA,428,"ltr"
"429","000000000000000000b4_0",2344.0537,628.05554,861.4022,822.2599,248.8671,2149.801,1550.0604,1265.2626,1078.168,678.81055,1240.1007,1744.1754,1475.549,1837.269,782.0206,1778.031,1042.8722,1670.5416,1814.6929,1644.9089,1183.205,1944.7213,2153.1157,974.0393,2456.2173,2271.1384,1568.5396,1608.6986,1753.891,1456.9672,2277.1443,1862.361,447.09,NA,429,"ltr"
"430","000000000000000000b5_0",1252.7708,948.19775,1554.6703,1449.9839,1376.5748,953.665,900.4022,1271.3289,622.1852,669.1842,1011.28186,1038.2837,1164.8887,990.72205,1004.67566,878.6666,770.8679,1049.1248,867.027,1027.1038,761.6658,1252.7596,1566.4531,935.3076,1596.6902,1776.0966,1833.8606,1271.2261,1000.593,1067.9202,1069.2644,1238.5824,1323.3193,NA,430,"ltr"
"431","000000000000000000b6_0",1437.1146,1935.9253,2139.296,1696.1421,1696.6917,1841.2363,1689.9432,1425.2552,1180.549,1023.8541,1219.567,1177.5071,2060.1934,1322.6368,1228.3137,1207.212,1263.7134,1558.3108,1625.4044,1473.7728,934.75,1680.3398,1686.2747,1345.2709,1888.9641,1760.4023,2001.738,1602.4923,1428.9304,2130.949,1467.8167,1364.6067,1487.4188,NA,431,"ltr"
"432","000000000000000000b7_0",252.5189,618.16797,201.4241,284.0543,617.7531,355.119,111.057846,321.63495,209.5947,51.0291,283.5145,285.503,830.1564,315.84045,321.4451,387.89526,161.0172,254.1537,356.7696,464.9889,281.178,438.31775,494.2928,494.5891,658.96533,463.9322,350.0498,798.73944,592.8934,852.0209,981.1702,672.7616,257.6398,NA,432,"ltr"
"433","000000000000000000b8_0",2221.8586,1037.9248,2272.8757,1918.4468,1987.8853,2454.4307,2466.6604,1769.5474,-309.659,661.81616,1228.1477,1174.9806,351.78775,972.8617,905.5026,869.9562,923.331,797.1334,1270.2573,1372.7542,1372.6201,885.71155,1659.1982,766.7483,1884.852,1420.0378,1833.9556,1377.8811,1260.6663,2031.7926,2423.3555,435.4858,1851.19,NA,433,"ltr"
"434","000000000000000000b9_0",794.67865,699.8854,531.7752,1111.3749,935.5576,1680.7911,1351.5583,923.9448,1145.8212,776.1708,1257.1655,1197.702,1042.0573,1064.409,945.2584,886.8558,913.8297,1217.6722,1033.121,1170.7854,862.8332,1439.7927,989.9005,1145.1486,1600.5083,1198.1302,1642.2157,1411.4801,1367.8477,1316.7998,1100.5276,1161.6478,828.837,NA,434,"ltr"
"435","000000000000000000ba_0",1592.9606,1703.0293,1749.924,1963.158,2221.2515,1806.2227,1857.1519,1844.1309,1647.3501,1759.1604,1670.5671,1557.405,1653.2087,1545.643,1503.1392,1499.7406,1420.4949,1514.4813,1545.2937,1588.4474,1503.9574,1874.9656,2164.0981,1776.4951,2152.698,2116.6707,2011.5887,1929.8198,1991.0803,1681.4823,1951.1528,1803.7068,1920.6455,NA,435,"ltr"
"436","000000000000000000bb_0",2179.1443,2040.0515,2333.4104,2306.489,2181.3525,1987.1569,2071.1448,1517.738,1564.5132,1696.7701,1717.2725,1954.0502,2211.0442,2100.6418,1955.2986,1880.7736,1718.4327,2233.3345,2028.7031,1997.939,1757.1152,2415.9026,2190.2095,2244.1057,2039.9636,2432.0334,2340.628,2428.7502,2070.1626,2265.644,2193.2725,1883.9823,2175.4236,NA,436,"ltr"
"437","000000000000000000bc_0",2352.4653,2292.834,1588.7715,2003.382,1537.195,2134.453,1770.3727,1644.1758,1752.6016,1593.6757,1732.029,1425.2418,1637.9904,1410.5104,1395.8029,1782.1143,1204.629,1367.2517,629.78546,1702.613,1341.4238,2190.8376,2252.4946,1967.197,2168.3323,2357.202,2158.1504,2076.4478,2402.755,2393.1997,2119.3823,1992.0275,1790.446,NA,437,"ltr"
"438","000000000000000000bd_0",2501.099,2402.8896,1283.7186,1177.9155,1470.5627,1165.6072,1273.2391,919.5218,676.5814,734.5928,974.9995,1006.96704,2587.783,1214.6096,1073.9507,1243.2594,1549.6506,1476.9893,1444.4343,1337.2822,885.04626,1468.9487,1352.1663,2622.0967,1302.0771,1461.3042,1439.6763,2728.867,2580.9001,2526.5776,1192.315,1338.2924,1340.4535,NA,438,"ltr"
"439","000000000000000000be_0",1218.3097,2081.8733,1099.6895,915.2484,989.5781,937.7278,1009.4761,774.4806,625.096,518.306,904.1372,617.7204,2033.7448,935.3526,713.95667,1071.7264,1121.0281,1230.7238,1073.2708,1066.7795,923.10333,1325.75,1284.1453,2391.6062,1252.1693,1430.333,1424.8994,2402.2988,759.4238,1793.2056,1022.4799,893.4599,1009.7857,NA,439,"ltr"
"440","000000000000000000bf_0",2108.1526,2489.634,1539.3826,1731.8822,1287.1309,1492.5793,1803.4762,1240.0881,1534.2902,1501.8118,1718.3654,1172.8333,1323.7523,1241.9077,1255.4574,1777.847,1173.0662,1275.3387,759.72034,1668.0184,1713.8824,2246.4727,2183.628,1618.4753,1860.9415,1745.6187,1946.7834,1980.1177,2310.628,2412.0754,1768.0975,2169.692,1438.1996,NA,440,"ltr"
"441","000000000000000000c0_0",1057.5409,-13.0458,1286.5846,1176.127,1212.5557,1181.4049,675.58203,885.6496,999.3255,523.05,1142.63,951.7981,810.6225,1407.7769,1282.8324,1005.7798,566.267,1218.9973,1048.199,1329.1157,1108.152,1896.102,2005.2505,1344.6508,2138.4937,2044.5403,2237.1758,1398.3636,1278.3629,950.72754,1064.7181,1324.5265,986.2053,NA,441,"ltr"
"442","000000000000000000c1_0",1729.0857,1681.0852,1224.8123,1521.601,1455.1665,1324.5616,1263.7068,1027.3356,1088.2272,948.1636,1017.46857,1408.348,1765.0287,1366.4478,1378.7703,1277.2554,1239.3032,1603.3838,1546.4656,1267.6055,1168.8528,1694.5042,1571.5532,1559.8691,1689.6125,1667.632,1420.3798,1744.6106,1590.6414,1550.882,1602.9333,954.8612,1183.0007,NA,442,"ltr"
"443","000000000000000000c2_0",2518.9453,45.02775,1343.098,1184.3059,1471.102,1346.9667,1066.4518,1240.3079,985.4488,745.6312,1899.666,928.1106,440.7931,1150.4174,1091.1953,1380.3534,221.9497,1253.2964,1583.9727,1837.7944,1327.449,2024.635,1175.1708,323.89795,1717.0138,1454.0885,1863.3638,429.84137,819.72046,492.8929,781.6365,1190.6133,2183.973,NA,443,"ltr"
"444","000000000000000000c3_0",300.8539,205.4337,1992.1427,2151.545,1787.5627,1517.972,1915.8513,22.39085,437.9318,-6.6006,282.51755,1620.843,327.84735,1980.2374,989.0111,1283.5378,716.6166,1239.1912,338.11615,878.5287,1719.6758,1761.4648,1822.3708,918.9277,964.7469,1846.9847,1899.7635,1004.2744,1204.8604,2237.2642,1912.4122,1920.8942,1975.0275,NA,444,"ltr"
"445","000000000000000000c4_0",1021.39197,1179.4369,1508.6858,1579.335,2115.5625,1222.2694,1257.6411,356.7594,211.44879,298.0822,490.587,1203.0178,1265.0118,1004.2102,826.1575,850.9186,579.6855,896.64575,634.5154,744.6371,503.1192,1660.3396,1258.3646,1142.4906,1456.9585,1048.8938,1480.6995,1560.9758,1894.6184,1916.46,1357.7916,1658.5112,1500.5228,NA,445,"ltr"
"446","000000000000000000c5_0",1179.3511,1673.1447,1371.7996,1502.1215,1632.6099,1041.8875,1204.8083,323.581,166.2471,120.7497,276.0028,816.9138,1240.2408,743.7486,540.1052,696.3286,171.186,557.068,659.9415,683.7376,641.17,1585.0288,1375.5645,919.4171,1344.8494,1319.9843,1402.1755,1566.105,1902.0126,2277.4453,1069.2253,1096.082,1279.0125,NA,446,"ltr"
"447","000000000000000000c6_0",1384.1439,1754.152,1447.5703,1628.1584,1700.4117,1146.3254,1294.58,318.3135,306.1897,185.22101,280.03802,957.36084,1328.135,894.3769,602.5399,844.3593,422.9852,642.56995,705.8028,907.50134,788.6772,1554.313,1299.7078,1083.7806,1432.0272,1460.624,1480.5314,1694.6423,2061.606,2367.785,1268.7083,1215.9192,1462.2382,NA,447,"ltr"
"448","000000000000000000c7_0",1065.606,1842.25,1448.3531,931.8133,1461.6404,74.5743,325.4485,82.72915,-90.3343,-66.5776,136.1352,-45.34645,1716.0923,120.5856,659.2545,258.2555,141.2975,-61.917,-28.984,-68.6477,-101.5982,-255.90344,-139.3716,2275.7058,-107.5908,14.7944,41.07755,2316.4011,2089.5938,1658.5814,935.6361,1573.5137,1436.9998,NA,448,"ltr"
"449","000000000000000000c8_0",2132.9077,1421.0125,2374.1162,1931.035,2448.8809,1535.961,1801.2135,1243.406,1144.2085,1102.176,1536.9666,1777.2125,2243.4485,1887.3842,1610.4648,1532.9658,1710.216,1822.8308,1772.7502,1424.3523,1464.6738,1843.2021,2314.8022,2339.4768,2041.6473,1945.8903,2042.3948,2693.6409,1458.1978,2314.516,2035.7101,2230.195,1937.1019,NA,449,"ltr"
"450","000000000000000000c9_0",2192.243,2270.8408,2341.872,2030.9539,1677.9512,1433.2999,1613.9622,1177.9978,919.5281,1138.8091,1227.3468,1423.9329,2283.9443,1410.3176,1297.251,1177.5742,1129.6736,1403.0487,1394.2366,1329.2133,974.326,1463.1526,1763.9198,2434.9236,1870.5549,2052.9233,2207.567,2496.1833,2107.8818,2131.966,1971.2124,2114.2732,2038.801,NA,450,"ltr"
"451","000000000000000000ca_0",1990.9626,912.50775,1291.6152,1237.0775,945.6847,364.7187,1499.6879,1493.0773,567.7223,399.0976,910.2958,539.16626,1756.4985,957.43835,787.28,784.0342,246.343,1286.1141,1239.8763,1095.175,838.6888,1655.3724,1592.906,205.3746,1505.8708,959.1675,1127.4937,649.2677,396.2643,578.2699,953.8614,1655.1982,1730.3889,NA,451,"ltr"
"452","000000000000000000cb_0",2217.568,1598.3984,1377.4489,2251.2903,2071.0713,1683.0745,1255.9495,1404.3417,903.926,1047.4114,1365.628,1268.3905,2082.9915,1301.6221,1083.7546,840.45514,967.5802,1502.9116,1675.3467,1345.079,1013.387,1145.0652,1655.3606,2126.3682,1503.5997,1494.5837,1778.5964,2050.5393,2166.7285,2209.0562,1979.0117,1941.3921,2137.5847,NA,452,"ltr"
"453","000000000000000000cc_0",1181.4941,1316.4437,1276.5419,1221.0851,1342.7908,1243.191,1145.029,959.64,1086.0073,890.3086,1174.2114,1301.044,1296.7234,1059.6892,1205.1877,874.236,987.9702,1363.5914,1335.6263,1624.4246,1498.3252,1731.679,1776.395,1307.2019,1480.8446,1673.8657,1214.4554,1550.6912,1433.7626,1348.6761,1137.9553,1360.1062,1084.925,NA,453,"ltr"
"454","000000000000000000cd_0",1219.6714,1534.3511,1446.6995,1525.9253,1550.3099,1342.242,1531.2366,1206.6742,1195.957,900.1788,1237.3357,1466.6735,1764.0078,1320.1566,1363.227,1132.2314,1093.0098,1584.463,1270.5039,1117.2329,1397.3214,1274.0319,1440.6841,1763.4517,1647.9048,1413.8335,1570.9834,1652.2074,1460.5854,1243.1194,1272.8777,1444.5908,1627.2292,NA,454,"ltr"
"455","000000000000000000ce_0",1281.4204,1672.9419,1672.8737,1813.3629,2337.216,712.0624,1691.4188,1126.6826,1171.9514,1006.8378,1505.1843,1329.5524,1876.8038,1700.8878,1627.1526,1936.4495,1866.8499,1841.1675,1964.9236,1576.0978,1067.3745,2003.3823,1987.9092,2028.8156,2209.001,2306.329,2152.4683,2125.6687,1554.3572,2430.5393,1967.3164,855.6917,2513.1511,NA,455,"ltr"
"456","000000000000000000cf_0",2056.616,774.3972,2377.8245,1997.332,619.7768,1815.1783,1350.2144,1570.9823,911.8209,1014.0122,947.4154,1027.2783,605.1995,624.5014,1210.5203,1232.6776,1199.6827,1720.8048,1214.5848,1271.5234,1459.4509,1571.919,1921.4944,1345.3854,1891.3705,1824.7062,2399.5005,1319.0781,1687.7139,1500.0322,2546.7112,125.3461,2034.1853,NA,456,"ltr"
"457","000000000000000000d0_0",1118.4009,1101.3091,992.1556,1419.9998,1728.5214,1342.5657,1372.1262,752.4435,907.0056,960.7564,1016.68616,923.9247,1115.867,1094.7466,1497.0356,944.1976,1086.5106,806.7074,702.91406,519.4376,665.489,1379.2815,1581.9828,1730.764,2045.4547,2549.179,2676.5073,1411.3828,1033.9865,1389.2561,1068.4595,1098.6345,1772.4116,NA,457,"ltr"
"458","000000000000000000d1_0",420.2944,2158.404,1145.3634,915.1234,1474.2725,1226.0573,1327.799,1221.7909,862.41675,948.9603,896.46655,1172.2811,2133.2275,773.92615,961.75696,822.6583,1186.8826,1289.9702,1466.5344,1139.8044,830.764,1184.599,1254.8141,1665.1445,1527.9908,1510.5142,1391.1494,2285.8335,1506.4277,1156.0775,1139.685,1435.0704,1592.7969,NA,458,"ltr"
"459","000000000000000000d2_0",1468.9976,1444.3845,1415.8561,1670.3615,2142.3276,1855.8179,1412.0398,1204.69,604.25543,-315.4908,-202.2488,-52.2835,1865.812,79.12109,-37.9198,-4.9156,-174.1213,-51.134003,-17.6256,-35.2256,39.9658,7.3672,-24.4631,1295.2429,-106.1581,-16.28915,-30.8946,1187.412,1850.0306,-0.4889984,263.8519,926.9076,1605.7294,NA,459,"ltr"
"460","000000000000000000d3_0",637.091,1147.2526,352.0122,884.15063,985.7204,735.7594,824.7489,733.00867,687.1299,628.7146,840.84827,855.0237,1030.5947,738.1153,625.7961,596.5543,790.4112,839.73315,793.39636,1013.965,654.9606,906.5094,1165.2227,1006.561,1177.3671,925.78625,1057.6061,800.63416,976.455,645.15247,938.367,979.37555,1198.9247,NA,460,"ltr"
"461","000000000000000000d4_0",1911.0302,2116.5747,2099.681,1895.6287,2178.7344,1804.7041,1575.1244,1712.3528,1234.0197,1509.2888,1742.2822,1752.6211,2020.1371,1851.2186,1842.8132,1831.3964,1223.7194,1765.041,1345.7976,1312.8159,821.66003,1637.3376,1791.2031,2007.0134,1606.427,1990.8394,2123.4062,2147.6045,1996.2036,1958.605,1709.4167,2137.0647,1867.0511,NA,461,"ltr"
"462","000000000000000000d5_0",1038.606,168.44925,-303.8746,-461.36688,-362.935,-212.5755,-569.64233,-331.9088,-334.67792,-558.7414,-438.0606,-471.0692,1451.8729,-488.22235,-434.0101,-183.3787,-538.3654,-379.6852,-458.6942,-485.4701,-155.6156,-169.8755,-145.2077,-246.8201,-150.3945,-183.18454,-145.68056,-347.8354,-159.56256,-209.66095,-91.4648,-73.4728,-163.8927,NA,462,"ltr"
"463","000000000000000000d6_0",2838.8174,2272.7383,148.7782,1475.2996,1395.6556,1270.9657,1637.7361,1180.2733,1259.2632,1218.2068,701.6282,1105.5916,2354.5186,1194.9563,60.9181,1336.6566,1001.34766,1086.2948,1230.5396,1131.012,1397.3455,2221.7349,190.2456,1706.4105,1773.5219,2540.7642,2100.7446,2426.3474,1609.0978,541.9342,235.4871,1615.6116,1101.8794,NA,463,"ltr"
"464","000000000000000000d7_0",1381.6658,1827.8542,908.1758,1441.7661,1493.2559,1242.1235,1077.1613,991.5491,821.0888,830.39087,1126.0137,1080.7554,1660.2958,1108.044,1066.9165,914.77606,1204.5112,1238.576,1055.1405,963.9098,779.8726,1011.7977,1394.0981,1802.6951,1381.4331,1370.8337,1431.6649,1888.8281,1265.3516,1157.2769,1380.3821,1362.4435,1375.7712,NA,464,"ltr"
"465","000000000000000000d8_0",2693.7676,2614.9868,613.6429,1495.3389,1879.4249,1036.8907,1754.8435,308.1067,913.71216,1111.6267,250.5853,1507.0684,2198.6072,995.7339,33.0631,2099.8948,791.3272,1224.6805,1440.418,1633.109,1580.7195,1491.2083,1783.019,2074.8716,1945.5203,2292.0803,1744.7576,2342.795,104.158,2237.3228,369.8386,2035.4307,1747.0513,NA,465,"ltr"
"466","000000000000000000d9_0",-57.8447,-154.78395,-203.3902,-417.5192,-324.3746,-216.08154,-640.7862,-353.00345,-321.3296,-622.7337,-470.6449,-547.6006,-110.8777,-537.4059,-518.8908,-421.00952,-647.97595,-585.568,-614.039,-701.7036,-149.719,-198.4573,-213.7567,-342.3431,-169.678,-180.7425,-274.83838,-352.836,-49.962852,-282.3387,-103.674,-18.7258,-151.60585,NA,466,"ltr"
"467","000000000000000000da_0",2891.984,2216.998,2491.3804,566.78204,1708.0856,1795.0253,1918.2649,1190.2308,1807.1028,1088.3164,1788.6726,1278.5806,2454.4492,1131.1885,1097.3428,1228.7026,1534.7725,983.1628,1237.914,1684.7139,1347.8726,1540.0258,471.13165,1863.3123,1065.5728,861.7917,2234.1868,2264.4734,1991.1324,1963.6226,467.0422,1365.6697,999.25146,NA,467,"ltr"
"468","000000000000000000db_0",1640.5688,1988.2781,1738.1921,1558.4858,1819.9126,1708.8665,1309.6196,823.0773,1025.2808,1035.1135,1400.5066,1187.3097,2059.143,1242.8416,1080.8586,1142.2102,1372.5846,1304.2736,1483.1769,1105.3842,1050.7476,1392.9655,1502.2694,1774.6057,1454.3757,1904.7063,1655.5634,2012.4253,1561.6442,1756.1952,1422.5494,1803.6477,1476.417,NA,468,"ltr"
